strategyId,signalDate,entryTradeDate,exitTradeDate,direction,volatilityLookbackSessions,previousReturnPct,volatilityPct,reversalZ,entryOpen,exitClose,grossOpenToCloseReturnPct,grossReturnPct,netFullNotionalReturnPct,positionFraction,netReturnPct
volatility-mean-reversion,2024-01-02,2024-01-03,2024-01-03,short,40,2.3669,2.8976,0.8168,21.68,21.76,0.369,-0.369,-0.433,0.35,-0.1516
volatility-mean-reversion,2024-01-03,2024-01-04,2024-01-04,short,40,4.817,2.9371,1.64,22.88,23.08,0.8741,-0.8741,-0.9381,0.35,-0.3283
volatility-mean-reversion,2024-01-04,2024-01-05,2024-01-05,short,40,6.0662,3.0684,1.977,21.92,23.36,6.5693,-6.5693,-6.6333,0.35,-2.3217
volatility-mean-reversion,2024-01-08,2024-01-09,2024-01-09,short,40,2.911,3.0993,0.9392,25.56,25.92,1.4085,-1.4085,-1.4725,0.35,-0.5154
volatility-mean-reversion,2024-01-09,2024-01-10,2024-01-10,short,40,7.8203,3.1364,2.4934,24.8,24.6,-0.8064,0.8064,0.7424,0.35,0.2599
volatility-mean-reversion,2024-01-10,2024-01-11,2024-01-11,long,40,-5.0926,3.3438,-1.523,24.56,25.16,2.443,2.443,2.379,0.35,0.8326
volatility-mean-reversion,2024-01-12,2024-01-16,2024-01-16,short,40,8.4261,3.3172,2.5401,23.96,23.12,-3.5058,3.5058,3.4418,0.35,1.2046
volatility-mean-reversion,2024-01-16,2024-01-17,2024-01-17,long,40,-15.2493,3.5234,-4.328,23.04,23.28,1.0417,1.0417,0.9777,0.35,0.3422
volatility-mean-reversion,2024-01-18,2024-01-19,2024-01-19,long,40,-4.4674,4.2583,-1.0491,21.56,20.8,-3.525,-3.525,-3.589,0.35,-1.2562
volatility-mean-reversion,2024-01-19,2024-01-22,2024-01-22,long,40,-6.4748,4.2845,-1.5112,19.68,19.68,0,0,-0.064,0.35,-0.0224
volatility-mean-reversion,2024-01-22,2024-01-23,2024-01-23,long,40,-5.3846,4.3814,-1.229,19.44,20.12,3.4979,3.4979,3.4339,0.35,1.2019
volatility-mean-reversion,2024-01-24,2024-01-25,2024-01-25,short,40,4.672,4.46,1.0475,21.08,20.1,-4.649,4.649,4.585,0.35,1.6047
volatility-mean-reversion,2024-01-25,2024-01-26,2024-01-26,long,40,-4.5584,4.527,-1.0069,19.95,20.14,0.9524,0.9524,0.8884,0.35,0.3109
volatility-mean-reversion,2024-01-29,2024-01-30,2024-01-30,long,40,-5.0149,4.5122,-1.1114,19.37,19.4,0.1549,0.1549,0.0909,0.35,0.0318
volatility-mean-reversion,2024-02-06,2024-02-07,2024-02-07,long,40,-3.6883,4.5557,-0.8096,18.68,18.24,-2.3555,-2.3555,-2.4195,0.35,-0.8468
volatility-mean-reversion,2024-02-08,2024-02-09,2024-02-09,long,40,-4.4956,4.5963,-0.9781,17.41,17.15,-1.4934,-1.4934,-1.5574,0.35,-0.5451
volatility-mean-reversion,2024-02-12,2024-02-13,2024-02-13,long,40,-5.7143,4.5103,-1.2669,15.62,15.52,-0.6402,-0.6402,-0.7042,0.35,-0.2465
volatility-mean-reversion,2024-02-13,2024-02-14,2024-02-14,long,40,-4.0198,4.5883,-0.8761,15.29,14.89,-2.6161,-2.6161,-2.6801,0.35,-0.938
volatility-mean-reversion,2024-02-14,2024-02-15,2024-02-15,long,40,-4.0593,4.5866,-0.885,15.07,14.81,-1.7253,-1.7253,-1.7893,0.35,-0.6262
volatility-mean-reversion,2024-02-21,2024-02-22,2024-02-22,short,40,12.5254,4.5773,2.7364,16.16,16.28,0.7426,-0.7426,-0.8066,0.35,-0.2823
volatility-mean-reversion,2024-02-23,2024-02-26,2024-02-26,long,40,-6.5725,4.915,-1.3372,16.16,15.62,-3.3416,-3.3416,-3.4056,0.35,-1.192
volatility-mean-reversion,2024-03-04,2024-03-05,2024-03-05,short,40,5.3593,4.9662,1.0792,17.21,17.51,1.7432,-1.7432,-1.8072,0.35,-0.6325
volatility-mean-reversion,2024-03-07,2024-03-08,2024-03-08,long,40,-7.2875,4.9111,-1.4839,16.13,16.13,0,0,-0.064,0.35,-0.0224
volatility-mean-reversion,2024-03-14,2024-03-15,2024-03-15,short,40,4.4266,3.9119,1.1316,15.41,15.13,-1.817,1.817,1.753,0.35,0.6136
volatility-mean-reversion,2024-03-27,2024-03-28,2024-03-28,long,40,-4.0775,3.583,-1.138,14.57,14.57,0,0,-0.064,0.35,-0.0224
volatility-mean-reversion,2024-11-04,2024-11-05,2024-11-05,short,40,4.6474,3.1417,1.4793,13.1,12.53,-4.3511,4.3511,4.2871,0.35,1.5005
volatility-mean-reversion,2024-11-05,2024-11-06,2024-11-06,long,40,-4.0582,3.1032,-1.3078,12.79,12.87,0.6255,0.6255,0.5615,0.35,0.1965
volatility-mean-reversion,2024-11-06,2024-11-07,2024-11-07,short,40,2.7135,3.0824,0.8803,12.62,12.66,0.317,-0.317,-0.381,0.35,-0.1333
volatility-mean-reversion,2024-11-11,2024-11-12,2024-11-12,short,40,10.1357,3.0234,3.3525,13.66,13.66,0,0,-0.064,0.35,-0.0224
volatility-mean-reversion,2024-11-13,2024-11-14,2024-11-14,short,40,3.2943,3.4158,0.9644,13.79,13.15,-4.641,4.641,4.577,0.35,1.602
volatility-mean-reversion,2024-11-14,2024-11-15,2024-11-15,long,40,-6.8037,3.4514,-1.9713,13.1,13.37,2.0611,2.0611,1.9971,0.35,0.699
volatility-mean-reversion,2024-11-18,2024-11-19,2024-11-19,short,40,2.8422,3.5232,0.8067,13.79,13.87,0.5801,-0.5801,-0.6441,0.35,-0.2254
volatility-mean-reversion,2024-11-20,2024-11-21,2024-11-21,short,40,6.3446,3.4579,1.8348,15.39,15.15,-1.5595,1.5595,1.4955,0.35,0.5234
volatility-mean-reversion,2024-11-22,2024-11-25,2024-11-25,long,40,-5.5445,3.6198,-1.5317,14.98,14.79,-1.2684,-1.2684,-1.3324,0.35,-0.4663
volatility-mean-reversion,2024-11-25,2024-11-26,2024-11-26,short,40,3.3543,3.5982,0.9322,15.01,15.08,0.4664,-0.4664,-0.5304,0.35,-0.1856
volatility-mean-reversion,2024-11-27,2024-11-29,2024-11-29,long,40,-8.4217,3.6588,-2.3018,14.35,14.43,0.5575,0.5575,0.4935,0.35,0.1727
volatility-mean-reversion,2024-11-29,2024-12-02,2024-12-02,short,40,4.4895,3.8851,1.1556,13.97,13.88,-0.6442,0.6442,0.5802,0.35,0.2031
volatility-mean-reversion,2024-12-02,2024-12-03,2024-12-03,long,40,-3.8115,3.9482,-0.9654,13.6,13.21,-2.8676,-2.8676,-2.9316,0.35,-1.0261
volatility-mean-reversion,2024-12-03,2024-12-04,2024-12-04,long,40,-4.8271,3.9325,-1.2275,13.15,13.26,0.8365,0.8365,0.7725,0.35,0.2704
volatility-mean-reversion,2024-12-11,2024-12-12,2024-12-12,short,40,5.4308,3.8604,1.4068,14.71,15.04,2.2434,-2.2434,-2.3074,0.35,-0.8076
volatility-mean-reversion,2024-12-12,2024-12-13,2024-12-13,short,40,3.2967,3.9534,0.8339,14.57,14.23,-2.3336,2.3336,2.2696,0.35,0.7943
volatility-mean-reversion,2024-12-13,2024-12-16,2024-12-16,long,40,-5.3856,3.9222,-1.3731,13.84,13.95,0.7948,0.7948,0.7308,0.35,0.2558
volatility-mean-reversion,2024-12-17,2024-12-18,2024-12-18,short,40,3.6559,4.0194,0.9096,14.49,14.54,0.3451,-0.3451,-0.4091,0.35,-0.1432
volatility-mean-reversion,2024-12-19,2024-12-20,2024-12-20,short,40,5.9147,4.0414,1.4635,15.31,15.87,3.6577,-3.6577,-3.7217,0.35,-1.3026
volatility-mean-reversion,2024-12-26,2024-12-27,2024-12-27,long,40,-4.7708,3.9428,-1.21,15.74,15.76,0.1271,0.1271,0.0631,0.35,0.0221
volatility-mean-reversion,2024-12-30,2024-12-31,2024-12-31,short,40,14.4036,4.0348,3.5698,17.15,16.81,-1.9825,1.9825,1.9185,0.35,0.6715
volatility-mean-reversion,2024-12-31,2025-01-02,2025-01-02,long,40,-6.7665,4.5278,-1.4944,17.23,17.01,-1.2768,-1.2768,-1.3408,0.35,-0.4693
volatility-mean-reversion,2025-01-03,2025-01-06,2025-01-06,long,40,-8.348,4.6313,-1.8025,17.01,17.16,0.8818,0.8818,0.8178,0.35,0.2862
volatility-mean-reversion,2025-01-06,2025-01-07,2025-01-07,short,40,10.0706,4.7927,2.1012,16.62,15.99,-3.7906,3.7906,3.7266,0.35,1.3043
volatility-mean-reversion,2025-01-07,2025-01-08,2025-01-08,long,40,-6.8182,5.0099,-1.3609,16.6,17.11,3.0723,3.0723,3.0083,0.35,1.0529
volatility-mean-reversion,2025-01-08,2025-01-10,2025-01-10,short,40,7.0044,5.141,1.3625,18.26,18.42,0.8762,-0.8762,-0.9402,0.35,-0.3291
volatility-mean-reversion,2025-01-10,2025-01-13,2025-01-13,short,40,7.6563,5.2274,1.4647,18.47,18.22,-1.3535,1.3535,1.2895,0.35,0.4513
volatility-mean-reversion,2025-01-16,2025-01-17,2025-01-17,short,40,4.2887,4.9802,0.8611,18.5,18.34,-0.8649,0.8649,0.8009,0.35,0.2803
volatility-mean-reversion,2025-01-17,2025-01-21,2025-01-21,long,40,-8.0241,5.0056,-1.603,17.99,17.73,-1.4452,-1.4452,-1.5092,0.35,-0.5282
volatility-mean-reversion,2025-01-22,2025-01-23,2025-01-23,short,40,4.5685,5.2429,0.8714,18.73,18.25,-2.5627,2.5627,2.4987,0.35,0.8746
volatility-mean-reversion,2025-01-27,2025-01-28,2025-01-28,long,40,-5.3532,5.1123,-1.0471,16.59,16.29,-1.8083,-1.8083,-1.8723,0.35,-0.6553
volatility-mean-reversion,2025-01-28,2025-01-29,2025-01-29,long,40,-5.0146,5.1821,-0.9677,16.71,16.76,0.2992,0.2992,0.2352,0.35,0.0823
volatility-mean-reversion,2025-02-03,2025-02-04,2025-02-04,short,40,8.9561,5.0252,1.7823,16.73,17.07,2.0323,-2.0323,-2.0963,0.35,-0.7337
volatility-mean-reversion,2025-02-05,2025-02-06,2025-02-06,short,40,4.2765,5.1618,0.8285,17.49,17.89,2.287,-2.287,-2.351,0.35,-0.8229
volatility-mean-reversion,2025-02-10,2025-02-11,2025-02-11,short,40,4.1762,5.2026,0.8027,18.68,18.58,-0.5353,0.5353,0.4713,0.35,0.165
volatility-mean-reversion,2025-02-18,2025-02-19,2025-02-19,short,40,6.6158,5.0591,1.3077,21.73,22.61,4.0497,-4.0497,-4.1137,0.35,-1.4398
volatility-mean-reversion,2025-02-19,2025-02-20,2025-02-20,short,40,7.9236,5.1204,1.5474,21.72,21.73,0.046,-0.046,-0.11,0.35,-0.0385
volatility-mean-reversion,2025-03-03,2025-03-04,2025-03-04,short,40,7.9154,4.7589,1.6633,23.24,23.11,-0.5594,0.5594,0.4954,0.35,0.1734
volatility-mean-reversion,2025-03-04,2025-03-05,2025-03-05,short,40,5.2847,4.7572,1.1109,22.71,23.62,4.0071,-4.0071,-4.0711,0.35,-1.4249
volatility-mean-reversion,2025-03-12,2025-03-13,2025-03-13,long,40,-7.0017,4.002,-1.7496,21.1,21.43,1.564,1.564,1.5,0.35,0.525
volatility-mean-reversion,2025-03-19,2025-03-20,2025-03-20,short,40,4.3905,3.9094,1.123,21.9,21.17,-3.3333,3.3333,3.2693,0.35,1.1443
volatility-mean-reversion,2025-03-20,2025-03-21,2025-03-21,long,40,-5.2796,3.9081,-1.3509,21.2,20.84,-1.6981,-1.6981,-1.7621,0.35,-0.6167
volatility-mean-reversion,2025-03-28,2025-03-31,2025-03-31,short,40,4.5076,3.757,1.1998,22.12,21.61,-2.3056,2.3056,2.2416,0.35,0.7846
volatility-mean-reversion,2025-11-03,2025-11-04,2025-11-04,short,40,3.8491,2.9008,1.3269,13.66,13.93,1.9766,-1.9766,-2.0406,0.35,-0.7142
volatility-mean-reversion,2025-11-06,2025-11-07,2025-11-07,short,40,3.9618,2.9375,1.3487,13.98,13.95,-0.2146,0.2146,0.1506,0.35,0.0527
volatility-mean-reversion,2025-11-11,2025-11-12,2025-11-12,short,40,3.2624,2.9128,1.12,14.62,14.65,0.2052,-0.2052,-0.2692,0.35,-0.0942
volatility-mean-reversion,2025-11-17,2025-11-18,2025-11-18,long,40,-3.022,2.8826,-1.0484,14.03,14.22,1.3542,1.3542,1.2902,0.35,0.4516
volatility-mean-reversion,2025-11-19,2025-11-20,2025-11-20,short,40,3.3755,2.8649,1.1782,14.47,14.42,-0.3455,0.3455,0.2815,0.35,0.0985
volatility-mean-reversion,2025-11-25,2025-11-26,2025-11-26,long,40,-4.025,2.9078,-1.3842,14.17,14.25,0.5646,0.5646,0.5006,0.35,0.1752
volatility-mean-reversion,2025-11-26,2025-11-28,2025-11-28,short,40,3.0369,2.9753,1.0207,14.62,14.73,0.7524,-0.7524,-0.8164,0.35,-0.2857
volatility-mean-reversion,2025-11-28,2025-12-01,2025-12-01,short,40,3.3684,2.9402,1.1456,15.02,15.21,1.265,-1.265,-1.329,0.35,-0.4651
volatility-mean-reversion,2025-12-01,2025-12-02,2025-12-02,short,40,3.2587,2.9742,1.0957,15.24,14.96,-1.8373,1.8373,1.7733,0.35,0.6206
volatility-mean-reversion,2025-12-03,2025-12-04,2025-12-04,short,40,3.4091,2.9707,1.1476,15.29,15.66,2.4199,-2.4199,-2.4839,0.35,-0.8694
volatility-mean-reversion,2025-12-05,2025-12-08,2025-12-08,short,40,4.5339,2.8421,1.5953,15.49,15.07,-2.7114,2.7114,2.6474,0.35,0.9266
volatility-mean-reversion,2025-12-08,2025-12-09,2025-12-09,long,40,-7.9414,2.8627,-2.7741,14.6,14.1,-3.4247,-3.4247,-3.4887,0.35,-1.221
volatility-mean-reversion,2025-12-09,2025-12-10,2025-12-10,long,40,-6.4366,3.1136,-2.0673,14.3,14.26,-0.2797,-0.2797,-0.3437,0.35,-0.1203
volatility-mean-reversion,2025-12-11,2025-12-12,2025-12-12,long,40,-8.2749,3.274,-2.5275,12.72,12.73,0.0786,0.0786,0.0146,0.35,0.0051
volatility-mean-reversion,2025-12-16,2025-12-17,2025-12-17,long,40,-2.8892,3.5577,-0.8121,12.41,12.64,1.8533,1.8533,1.7893,0.35,0.6263
volatility-mean-reversion,2025-12-17,2025-12-18,2025-12-18,short,40,4.4628,3.2937,1.355,12.69,12.03,-5.2009,5.2009,5.1369,0.35,1.7979
volatility-mean-reversion,2025-12-18,2025-12-19,2025-12-19,long,40,-4.826,3.3609,-1.4359,12.08,12.19,0.9106,0.9106,0.8466,0.35,0.2963
volatility-mean-reversion,2025-12-22,2025-12-23,2025-12-23,long,40,-2.7892,3.4489,-0.8087,12.15,12.9,6.1728,6.1728,6.1088,0.35,2.1381
volatility-mean-reversion,2025-12-23,2025-12-24,2025-12-24,short,40,8.8608,3.4744,2.5503,12.48,12.39,-0.7211,0.7211,0.6571,0.35,0.23
volatility-mean-reversion,2025-12-24,2025-12-26,2025-12-26,long,40,-3.9535,3.7547,-1.0529,12.85,12.81,-0.3113,-0.3113,-0.3753,0.35,-0.1313
volatility-mean-reversion,2025-12-26,2025-12-29,2025-12-29,short,40,3.3898,3.7458,0.905,12.99,13.05,0.4619,-0.4619,-0.5259,0.35,-0.1841
volatility-mean-reversion,2025-12-31,2026-01-02,2026-01-02,long,40,-6.5549,3.6702,-1.786,11.88,12.06,1.5152,1.5152,1.4512,0.35,0.5079
volatility-mean-reversion,2026-01-05,2026-01-06,2026-01-06,long,40,-3.5655,3.7599,-0.9483,11.25,11.28,0.2667,0.2667,0.2027,0.35,0.0709
volatility-mean-reversion,2026-01-07,2026-01-08,2026-01-08,short,40,4.4326,3.7422,1.1845,11.48,11.27,-1.8293,1.8293,1.7653,0.35,0.6178
volatility-mean-reversion,2026-01-08,2026-01-09,2026-01-09,long,40,-4.3294,3.8179,-1.134,11.05,10.4,-5.8824,-5.8824,-5.9464,0.35,-2.0812
volatility-mean-reversion,2026-01-09,2026-01-12,2026-01-12,long,40,-7.7196,3.8615,-1.9991,10.68,11.18,4.6816,4.6816,4.6176,0.35,1.6162
volatility-mean-reversion,2026-01-12,2026-01-13,2026-01-13,short,40,7.5,3.9769,1.8859,11.14,11.32,1.6158,-1.6158,-1.6798,0.35,-0.5879
volatility-mean-reversion,2026-01-14,2026-01-15,2026-01-15,long,40,-9.5406,4.1834,-2.2806,10.2,10.3,0.9804,0.9804,0.9164,0.35,0.3207
volatility-mean-reversion,2026-01-20,2026-01-21,2026-01-21,short,40,19.7483,4.4014,4.4869,13.62,13.64,0.1468,-0.1468,-0.2108,0.35,-0.0738
volatility-mean-reversion,2026-01-21,2026-01-22,2026-01-22,short,40,10.2668,5.431,1.8904,14.22,13.43,-5.5556,5.5556,5.4916,0.35,1.922
volatility-mean-reversion,2026-01-26,2026-01-27,2026-01-27,short,40,6.156,5.7033,1.0794,14.42,14.7,1.9417,-1.9417,-2.0057,0.35,-0.702
volatility-mean-reversion,2026-01-30,2026-02-02,2026-02-02,short,40,12.2178,5.7156,2.1376,13.76,12.7,-7.7035,7.7035,7.6395,0.35,2.6738
volatility-mean-reversion,2026-03-23,2026-03-24,2026-03-24,long,40,-5.3269,5.3717,-0.9917,11.84,11.73,-0.9291,-0.9291,-0.9931,0.35,-0.3476
volatility-mean-reversion,2026-03-30,2026-03-31,2026-03-31,long,40,-4.886,5.297,-0.9224,12.04,11.73,-2.5748,-2.5748,-2.6388,0.35,-0.9236
