chartIndex,date,equityPct,benchmarkPct,drawdownPct,activeReturnPct,position,signal,netReturnPct,priorCloseReturnContributionPct,currentSessionReturnContributionPct,indexReturnPct,split,thesisKind,priorCloseThesisKind,equityUsd,component,researchInstrument,signalInstrument,direction,sourceId,confidence
1033,2025-02-13,129.1885,74.0764,-0.5587,0.1253,0.3906,1,1.2525,1.47805368,-0.22554228,1.1272,validation,cold-long,cold-long,229188.55,winter-alpha,UNG,UNG,long,ncep-complex,1
1034,2025-02-14,131.5613,74.2313,0,0.9464,0.3906,1,1.0353,0.92844836,0.10688838,0.089,validation,cold-long,cold-long,231561.34,winter-alpha,UNG,UNG,long,ncep-complex,1
1035,2025-02-18,137.7966,74.7174,0,2.4137,0.3906,1,2.6927,0.07183799,2.62087913,0.279,validation,cold-long,cold-long,237796.59,winter-alpha,UNG,UNG,long,ncep-complex,1
1036,2025-02-19,145.3328,75.0571,0,2.9748,0.3906,1,3.1692,1.35172025,1.81743716,0.1944,validation,cold-long,cold-long,245332.84,winter-alpha,UNG,UNG,long,ncep-complex,1
1037,2025-02-20,140.9912,74.3233,-1.7697,-1.3505,0.3906,1,-1.7697,-1.663662,-0.10603853,-0.4192,validation,cold-long,cold-long,240991.18,winter-alpha,UNG,UNG,long,ncep-complex,1
1038,2025-02-21,139.5031,71.2301,-2.3763,1.1569,0,0,-0.6175,1.16995783,-1.78742786,-1.7744,validation,index-fallback,cold-long,239503.06,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1039,2025-02-24,138.0598,70.1758,-2.9646,0.0131,0,0,-0.6026,0.32938275,-0.93198924,-0.6157,validation,index-fallback,index-fallback,238059.82,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1040,2025-02-25,136.5541,69.0744,-3.5783,0.0147,0,0,-0.6325,-0.01917878,-0.61331269,-0.6472,validation,index-fallback,index-fallback,236554.09,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1041,2025-02-26,136.78,69.2401,-3.4862,-0.0026,0,0,0.0955,0.31153566,-0.2160788,0.098,validation,index-fallback,index-fallback,236780,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1042,2025-02-27,132.5262,66.1346,-5.2201,0.0385,0,0,-1.7965,0.42962664,-2.22609118,-1.835,validation,index-fallback,index-fallback,232526.24,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1043,2025-02-28,136.0697,68.7176,-3.7757,-0.0308,0,0,1.5239,0.05253009,1.47139614,1.5548,validation,index-fallback,index-fallback,236069.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1044,2025-03-03,131.8884,65.6655,-5.4801,0.0377,0,0,-1.7712,0.39406339,-2.16529274,-1.809,validation,index-fallback,index-fallback,231888.45,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1045,2025-03-04,129.5357,63.9504,-6.4391,0.0207,0,0,-1.0146,-0.6856474,-0.32897306,-1.0353,validation,index-fallback,index-fallback,229535.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1046,2025-03-05,132.1292,65.8427,-5.3819,-0.0243,0,0,1.1299,-0.00645445,1.13636102,1.1542,validation,index-fallback,index-fallback,232129.23,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1047,2025-03-06,130.8553,62.5404,-5.9012,1.4425,-0.5625,-1,-0.5488,-1.37243931,0.82366257,-1.9912,validation,warm-short,index-fallback,230855.3,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1048,2025-03-07,128.791,63.4744,-6.7426,-1.4689,-0.5625,-1,-0.8942,1.20614907,-2.10037239,0.5746,validation,warm-short,warm-short,228791,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1049,2025-03-10,122.2002,58.7848,-9.4291,-0.0119,-0.5625,-1,-2.8807,-2.38362526,-0.49704791,-2.8687,validation,warm-short,warm-short,222200.21,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1050,2025-03-11,119.5543,57.6219,-10.5076,-0.4584,0,0,-1.1908,-0.67860227,-0.51218012,-0.7324,validation,index-fallback,warm-short,219554.25,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1051,2025-03-12,125.1652,58.599,-8.2205,1.9358,-0.5625,-1,2.5556,1.17881472,1.37683429,0.6199,validation,warm-short,index-fallback,225165.18,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1052,2025-03-13,125.7995,56.3668,-7.962,1.6892,0.1125,1,0.2817,1.31149354,-1.02975679,-1.4074,validation,reversion-long,warm-short,225799.47,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1053,2025-03-14,129.9228,59.6909,-6.2813,-0.2997,0,0,1.8261,0.62842646,1.19770549,2.1258,validation,index-fallback,reversion-long,229922.8,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1054,2025-03-17,131.5909,60.8731,-5.6014,-0.0148,0,0,0.7255,-0.00351595,0.72899161,0.7403,validation,index-fallback,index-fallback,231590.89,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1055,2025-03-18,128.9274,58.9846,-6.687,0.0238,0,0,-1.1501,-0.45133872,-0.69872943,-1.1739,validation,index-fallback,index-fallback,228927.36,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1056,2025-03-19,131.3867,60.7291,-5.6846,-0.023,0,0,1.0743,0.32957387,0.74468817,1.0973,validation,index-fallback,index-fallback,231386.73,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1057,2025-03-20,132.4226,60.321,-5.2623,0.7015,-0.25,-1,0.4477,-0.66866511,1.11633244,-0.2539,validation,reversion-short,index-fallback,232422.64,winter-alpha,UNG,UNG,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1058,2025-03-21,133.4713,60.4685,-4.8349,0.3592,-0.25,-1,0.4512,-0.68031287,1.13147114,0.092,validation,reversion-short,reversion-short,233471.34,winter-alpha,UNG,UNG,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1059,2025-03-24,136.2716,63.4013,-3.6935,-0.6282,0,0,1.1994,0.66918483,0.53023826,1.8276,validation,index-fallback,reversion-short,236271.59,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1060,2025-03-25,136.9993,63.9147,-3.3968,-0.0062,0,0,0.308,0.21950683,0.08849534,0.3142,validation,index-fallback,index-fallback,236999.31,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1061,2025-03-26,133.9825,61.7862,-4.6265,0.0256,0,0,-1.2729,-0.05586473,-1.21704236,-1.2985,validation,index-fallback,index-fallback,233982.54,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1062,2025-03-27,133.2069,61.2386,-4.9427,0.007,0,0,-0.3315,-0.28516167,-0.04631002,-0.3385,validation,index-fallback,index-fallback,233206.89,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1063,2025-03-28,128.3683,57.8229,-6.9149,0.0436,0,0,-2.0748,-0.2881375,-1.78665718,-2.1184,validation,index-fallback,index-fallback,228368.31,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1064,2025-03-31,129.4487,58.5819,-6.4745,-0.0077,0,0,0.4731,-1.13431924,1.60746283,0.4809,validation,index-fallback,index-fallback,229448.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1065,2025-04-01,130.4776,59.308,-6.0551,-0.0096,0,0,0.4484,-0.30357001,0.75192648,0.4579,validation,index-fallback,index-fallback,230477.57,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1066,2025-04-02,131.892,60.3056,-5.4786,-0.0126,0,0,0.6137,-1.12913014,1.74279223,0.6262,validation,index-fallback,index-fallback,231892.01,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1067,2025-04-03,120.8159,52.4925,-9.9933,0.0974,0,0,-4.7764,-3.51618325,-1.26023325,-4.8739,validation,index-fallback,index-fallback,220815.92,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1068,2025-04-04,108.1501,43.5573,-15.156,0.1235,0,0,-5.7359,-2.6022689,-3.13361601,-5.8594,validation,index-fallback,index-fallback,208150.14,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1069,2025-04-07,107.5176,43.1117,-15.4139,0.0065,0,0,-0.3039,-3.3747008,3.07080972,-0.3104,validation,index-fallback,index-fallback,207517.57,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1070,2025-04-08,104.4067,40.9173,-16.6819,0.0343,0,0,-1.4991,3.3839435,-4.88300602,-1.5334,validation,index-fallback,index-fallback,204406.68,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1071,2025-04-09,123.9733,54.6811,-8.7063,-0.1949,0,0,9.5724,-0.58840856,10.16082186,9.7673,validation,index-fallback,index-fallback,223973.3,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1072,2025-04-10,116.1866,49.2012,-11.8803,0.0661,0,0,-3.4766,-2.05515374,-1.42148485,-3.5427,validation,index-fallback,index-fallback,216186.65,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1073,2025-04-11,119.9219,51.8344,-10.3577,-0.037,0,0,1.7278,-0.28226063,2.01011018,1.7649,validation,index-fallback,index-fallback,219921.92,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1074,2025-04-14,121.9762,53.2825,-9.5204,-0.0196,0,0,0.9341,1.96556884,-1.03149625,0.9537,validation,index-fallback,index-fallback,221976.21,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1075,2025-04-15,121.5247,52.9646,-9.7044,0.0041,0,0,-0.2034,0.12230955,-0.32569486,-0.2074,validation,index-fallback,index-fallback,221524.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1076,2025-04-16,116.402,49.3534,-11.7925,0.0483,0,0,-2.3125,-1.24930596,-1.06321771,-2.3608,validation,index-fallback,index-fallback,216401.95,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1077,2025-04-17,116.6281,49.5124,-11.7003,-0.002,0,0,0.1045,0.37772447,-0.27321204,0.1065,validation,index-fallback,index-fallback,216628.09,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1078,2025-04-21,111.5508,45.9331,-13.7699,0.0502,0,0,-2.3438,-1.04857675,-1.29522149,-2.394,validation,index-fallback,index-fallback,211550.76,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1079,2025-04-22,116.7974,49.6318,-11.6313,-0.0544,0,0,2.4801,1.19685574,1.2831972,2.5345,validation,index-fallback,index-fallback,216797.43,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1080,2025-04-23,120.4676,52.2204,-10.1353,-0.0371,0,0,1.6929,2.60824177,-0.91535369,1.73,validation,index-fallback,index-fallback,220467.6,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1081,2025-04-24,125.3225,55.6435,-8.1564,-0.0466,0,0,2.2021,0.28046588,1.9216458,2.2488,validation,index-fallback,index-fallback,225322.51,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1082,2025-04-25,128.8132,56.9133,-6.7336,0.7334,0.4375,0.5332,1.5492,-0.00758657,1.55680202,0.8158,validation,summer-heat-long,index-fallback,228813.21,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5332
1083,2025-04-28,134.5981,56.9822,-4.3756,2.4844,0.4375,0.5332,2.5282,0.67771819,1.85052989,0.0439,validation,summer-heat-long,summer-heat-long,234598.07,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5332
1084,2025-04-29,137.0264,57.9533,-3.3858,0.4164,0.4375,0.5332,1.0351,0.42834565,0.60670707,0.6186,validation,summer-heat-long,summer-heat-long,237026.39,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5332
1085,2025-04-30,136.6277,58.0217,-3.5483,-0.2115,0,0,-0.1682,-1.49423408,1.32606108,0.0433,validation,index-fallback,summer-heat-long,236627.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1086,2025-05-01,140.874,59.288,-1.8175,0.993,0.4375,0.8701,1.7945,1.14722013,0.64725468,0.8014,validation,summer-heat-long,index-fallback,240874,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8701
1087,2025-05-02,148.7706,61.6119,0,1.8194,0.4375,0.8701,3.2783,1.88985106,1.38840321,1.4589,validation,summer-heat-long,summer-heat-long,248770.57,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8701
1088,2025-05-05,146.0766,60.7566,-1.0829,-0.5537,0.4375,0.8701,-1.0829,-0.56115866,-0.52173806,-0.5292,validation,summer-heat-long,summer-heat-long,246076.63,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.8701
1089,2025-05-06,141.3402,59.3548,-2.9869,-1.0528,0.4375,0.7308,-1.9248,-0.56139255,-1.3634385,-0.872,validation,summer-heat-long,summer-heat-long,241340.15,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7308
1090,2025-05-07,146.5895,60.061,-0.8767,1.732,0.4375,0.7308,2.1751,1.84272382,0.33241641,0.4431,validation,summer-heat-long,summer-heat-long,246589.54,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7308
1091,2025-05-08,147.009,61.238,-0.7081,-0.5653,0.4375,0.7308,0.1701,0.47440806,-0.30429793,0.7354,validation,summer-heat-long,summer-heat-long,247008.99,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7308
1092,2025-05-09,150.0865,61.0554,0,1.3591,0,0,1.2459,1.6674628,-0.42159646,-0.1133,validation,index-fallback,summer-heat-long,250086.47,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1093,2025-05-12,158.5321,66.6456,0,-0.0939,-0.2,-0.8417,3.3771,3.15592432,0.22118009,3.471,validation,reversion-short,index-fallback,258532.14,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.8417
1094,2025-05-13,160.0872,68.0314,0,-0.2301,0,0,0.6015,-0.09016367,0.69162443,0.8316,validation,index-fallback,reversion-short,260087.21,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1095,2025-05-14,160.6456,68.3994,0,-0.0043,0,0,0.2147,0.18050027,0.03422667,0.219,validation,index-fallback,index-fallback,260645.62,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1096,2025-05-15,161.7135,69.1045,0,-0.0091,0,0,0.4097,-0.34903185,0.75870784,0.4187,validation,index-fallback,index-fallback,261713.49,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1097,2025-05-16,163.2463,70.1161,0,-0.0125,0,0,0.5857,0.15287738,0.43278962,0.5982,validation,index-fallback,index-fallback,263246.34,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1098,2025-05-19,163.5154,70.2937,0,-0.0022,0,0,0.1022,-1.07560448,1.17779905,0.1044,validation,index-fallback,index-fallback,263515.38,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1099,2025-05-20,162.6052,69.693,-0.3454,0.0073,0,0,-0.3454,-0.32581117,-0.01956452,-0.3527,validation,index-fallback,index-fallback,262605.2,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1100,2025-05-21,158.4479,66.9496,-1.923,0.0336,0,0,-1.5831,-0.72162576,-0.86151234,-1.6167,validation,index-fallback,index-fallback,258447.9,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1101,2025-05-22,158.6526,67.0847,-1.8454,-0.0016,0,0,0.0792,0.00114476,0.07808283,0.0809,validation,index-fallback,index-fallback,258652.59,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1102,2025-05-23,156.8032,65.8646,-2.5472,0.0152,0,0,-0.715,-1.26452346,0.54956302,-0.7302,validation,index-fallback,index-fallback,256803.22,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1103,2025-05-27,162.1221,69.3745,-0.5287,-0.0449,0,0,2.0712,1.19653867,0.8746374,2.1161,validation,index-fallback,index-fallback,262122.13,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1104,2025-05-28,160.7237,68.4514,-1.0594,0.0114,0,0,-0.5335,0.10053252,-0.63407065,-0.545,validation,index-fallback,index-fallback,260723.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1105,2025-05-29,161.3294,69.0381,-0.8296,-0.1159,0.35,0.7792,0.2323,0.9909463,-0.75860604,0.3483,validation,summer-heat-long,index-fallback,261329.37,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7792
1106,2025-05-30,159.5745,68.8447,-1.4955,-0.5572,0.35,0.7792,-0.6715,0.00443988,-0.67598596,-0.1144,validation,summer-heat-long,summer-heat-long,259574.54,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7792
1107,2025-06-02,167.1217,69.8955,0,2.2852,0.35,0.7792,2.9075,2.30713814,0.60035588,0.6223,validation,summer-heat-long,summer-heat-long,267121.67,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7792
1108,2025-06-03,163.8176,70.9311,-1.2369,-1.8465,-0.4,-0.7792,-1.2369,-0.65214116,-0.58477513,0.6096,validation,reversion-short,summer-heat-long,263817.64,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.7792
1109,2025-06-04,164.144,70.9335,-1.1147,0.1223,-0.4,-0.7434,0.1237,0.72345685,-0.59974784,0.0014,validation,reversion-short,reversion-short,264143.99,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.7434
1110,2025-06-05,164.5999,70.0336,-0.9441,0.6991,-0.4,-0.7148,0.1726,0.00197992,0.1706447,-0.5265,validation,reversion-short,reversion-short,264599.9,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.7148
1111,2025-06-06,165.3154,71.7604,-0.6762,-0.7452,0,0,0.2704,0.24164505,0.02874972,1.0156,validation,index-fallback,reversion-short,265315.38,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1112,2025-06-09,166.2373,71.9643,-0.3311,0.2288,0.35,0.7275,0.3475,0.10193214,0.24559226,0.1187,validation,summer-heat-long,index-fallback,266237.35,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7275
1113,2025-06-10,164.4583,72.9731,-0.997,-1.2548,0.35,0.7275,-0.6682,-0.25340782,-0.41479985,0.5866,validation,summer-heat-long,summer-heat-long,264458.35,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7275
1114,2025-06-11,163.3442,72.4763,-1.4141,-0.1341,0.35,0.7275,-0.4213,0.71519465,-1.13650546,-0.2872,validation,summer-heat-long,summer-heat-long,263344.19,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.7275
1115,2025-06-12,167.0597,73.0765,-0.0232,1.0628,0,0,1.4109,0.84587117,0.56498597,0.348,validation,index-fallback,summer-heat-long,267059.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1116,2025-06-13,166.0617,71.0967,-0.3968,0.7703,0.35,0.724,-0.3737,-0.88236732,0.5086928,-1.1439,validation,summer-heat-long,index-fallback,266061.71,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.724
1117,2025-06-16,171.3225,72.8997,0,0.9235,0.35,0.724,1.9773,1.31626211,0.66102483,1.0538,validation,summer-heat-long,summer-heat-long,271322.55,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.724
1118,2025-06-17,173.0764,71.3802,0,1.5251,0.35,0.724,0.6464,0.52245372,0.12389914,-0.8788,validation,summer-heat-long,summer-heat-long,273076.37,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.724
1119,2025-06-18,174.1799,71.3497,0,0.4219,-0.5,-0.724,0.4041,0.84973637,-0.4456651,-0.0178,validation,reversion-short,summer-heat-long,274179.88,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.724
1120,2025-06-20,176.8992,70.8192,0,1.3013,-0.5,-0.9133,0.9918,0.26306426,0.72870512,-0.3096,validation,reversion-short,reversion-short,276899.19,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.9133
1121,2025-06-23,184.5604,72.5855,0,1.7328,-0.5,-0.93,2.7668,1.72166608,1.04511159,1.034,validation,reversion-short,reversion-short,284560.44,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.93
1122,2025-06-24,189.8433,74.631,0,0.6713,0,0,1.8565,1.44865767,0.40789038,1.1852,validation,index-fallback,reversion-short,289843.3,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1123,2025-06-25,190.1059,74.792,0,-0.0017,0,0,0.0906,0.23704446,-0.14647007,0.0922,validation,index-fallback,index-fallback,290105.9,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1124,2025-06-26,192.4363,76.2253,0,-0.0167,0,0,0.8033,0.33210478,0.47117778,0.82,validation,index-fallback,index-fallback,292436.32,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1125,2025-06-27,193.7728,77.0472,0,-0.0094,0,0,0.457,0.16825254,0.28874702,0.4664,validation,index-fallback,index-fallback,293772.76,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1126,2025-06-30,198.1726,77.9921,0,0.964,-0.5,-0.8942,1.4977,0.43297691,1.06470204,0.5337,validation,reversion-short,index-fallback,298172.59,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.8942
1127,2025-07-01,200.9617,77.6149,0,1.1473,0,0,0.9354,0.89033873,0.04504064,-0.2119,validation,index-fallback,reversion-short,300961.7,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1128,2025-07-02,202.4253,78.498,0,-0.0109,0,0,0.4863,-0.08215902,0.5684947,0.4972,validation,index-fallback,index-fallback,302425.27,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1129,2025-07-03,205.0497,80.0804,0,-0.0188,0,0,0.8678,0.35186992,0.51590644,0.8865,validation,index-fallback,index-fallback,305049.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1130,2025-07-07,202.6807,78.652,-0.7766,0.0166,0,0,-0.7766,-0.39550484,-0.38108057,-0.7932,validation,index-fallback,index-fallback,302680.7,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1131,2025-07-08,202.5672,78.5836,-0.8138,0.0008,0,0,-0.0375,0.12493933,-0.16246068,-0.0383,validation,index-fallback,index-fallback,302567.2,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1132,2025-07-09,203.6038,79.6849,-0.474,-0.2741,0.35,0.6592,0.3426,0.38118428,-0.03856246,0.6167,validation,summer-heat-long,index-fallback,303603.79,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6592
1133,2025-07-10,208.0024,80.0526,0,1.2442,0.35,0.6592,1.4488,0.94228395,0.50650541,0.2046,validation,summer-heat-long,summer-heat-long,308002.41,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6592
1134,2025-07-11,208.591,79.4555,0,0.5227,0.35,0.6592,0.1911,0.26072057,-0.06957387,-0.3316,validation,summer-heat-long,summer-heat-long,308591,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6592
1135,2025-07-14,211.7087,79.8659,0,0.7816,0,0,1.0103,0.74117083,0.26917174,0.2287,validation,index-fallback,summer-heat-long,311708.69,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1136,2025-07-15,210.7122,79.2783,-0.3197,0.007,0,0,-0.3197,0.48438347,-0.80409674,-0.3267,validation,index-fallback,index-fallback,310712.16,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1137,2025-07-16,211.5784,79.7889,-0.0418,-0.006,0,0,0.2788,0.23058334,0.04826634,0.2848,validation,index-fallback,index-fallback,311578.43,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1138,2025-07-17,211.126,80.9381,-0.1869,-0.7844,0.35,0.687,-0.1452,0.0604595,-0.2056774,0.6392,validation,summer-heat-long,index-fallback,311126.01,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.687
1139,2025-07-18,212.0264,80.8417,0,0.3427,0.35,0.687,0.2894,0.66161789,-0.37223035,-0.0533,validation,summer-heat-long,summer-heat-long,312026.41,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.687
1140,2025-07-21,204.5684,81.2831,-2.3902,-2.6343,0.35,0.687,-2.3902,-1.71275256,-0.67748789,0.2441,validation,summer-heat-long,summer-heat-long,304568.36,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.687
1141,2025-07-22,202.1403,81.1004,-3.1683,-0.6964,0,0,-0.7972,-0.6340014,-0.1631753,-0.1008,validation,index-fallback,summer-heat-long,302140.34,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1142,2025-07-23,204.4215,82.4957,-2.4373,-0.0156,0,0,0.755,0.39297539,0.36199263,0.7705,validation,index-fallback,index-fallback,304421.5,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1143,2025-07-24,204.7104,82.673,-2.3447,-0.0022,0,0,0.0949,0.10821075,-0.01328294,0.0971,validation,index-fallback,index-fallback,304710.39,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1144,2025-07-25,205.8013,83.3406,-1.9951,-0.0075,0,0,0.358,0.07057991,0.28737975,0.3655,validation,index-fallback,index-fallback,305801.26,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1145,2025-07-28,205.9355,83.4235,-1.952,-0.0013,0,0,0.0439,0.10837296,-0.06449986,0.0452,validation,index-fallback,index-fallback,305935.5,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1146,2025-07-29,205.2236,82.9877,-2.1802,0.0049,0,0,-0.2327,0.27239769,-0.50513101,-0.2376,validation,index-fallback,index-fallback,305223.59,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1147,2025-07-30,204.9993,82.8504,-2.2521,0.0015,0,0,-0.0735,0.12859918,-0.20211395,-0.075,validation,index-fallback,index-fallback,304999.25,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1148,2025-07-31,203.7881,82.1088,-2.6403,0.0085,0,0,-0.3971,0.84566556,-1.24276472,-0.4056,validation,index-fallback,index-fallback,303788.1,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
