date,overnightRiskSplit,allYearSplit,currentComponentStrategyId,priorCloseComponentStrategyId,currentSessionSeason,priorCloseSeason,currentThesisKind,priorCloseThesisKind,targetUngPosition,priorCloseUngWeight,preTradeOpenUngWeight,deployedUngWeight,priorCloseOverlayActive,currentSessionOverlayActive,eitherOverlayActive,ungOvernightReturnPct,ungIntradayReturnPct,grossPortfolioCloseToOpenContributionPct,grossPortfolioOpenToCloseContributionPctOnOpenEquity,grossPortfolioInteractionContributionPct,grossPortfolioOpenToCloseContributionPctOnPriorCloseEquity,closeToOpenNetContributionPct,openToCloseNetContributionPct,additiveNetReturnPct,reportedNetReturnPct,reportedNetReconciliationResidualPct,reportedGrossReturnPct,grossAdditiveReturnPct,reportedGrossReconciliationResidualPct,grossUngCloseToOpenContributionPct,grossUngOpenToCloseContributionPctOnOpenEquity,grossUngOpenToCloseInteractionContributionPct,grossUngOpenToCloseContributionPctOnPriorCloseEquity,ungCloseToOpenNetContributionPct,ungOpenToCloseNetContributionPct,ungAdditiveNetContributionPct,grossIndexCloseToOpenContributionPct,grossIndexOpenToCloseContributionPctOnOpenEquity,grossIndexOpenToCloseInteractionContributionPct,grossIndexOpenToCloseContributionPctOnPriorCloseEquity,indexCloseToOpenNetContributionPct,indexOpenToCloseNetContributionPct,indexAdditiveNetContributionPct,openTradingCostPct,gasTradingCostPct,indexTradingCostPct,borrowCostPct,frictionContractId,frictionScenarioId,executionPriceConvention
2023-05-02,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-2.51479394,-1.51745644,-0.14694039,-0.90623444,0.00133162,-0.90490282,-0.14694039,-0.90490281,-1.0518432,-1.0518,-0.0000432,-1.0518,-1.05184321,-0.00004321,0,0,0,0,0,0,0,-0.14694039,-0.90623444,0.00133162,-0.90490282,-0.14694039,-0.90490282,-1.05184321,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-03,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-3.08166127,0.31796472,0.1129086,-0.77883467,-0.00087937,-0.77971404,0.1129086,-0.77971404,-0.66680544,-0.6668,-0.00000544,-0.6668,-0.66680544,-0.00000544,0,0,0,0,0,0,0,0.1129086,-0.77883467,-0.00087937,-0.77971404,0.1129086,-0.77971404,-0.66680544,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-04,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,index-fallback,0.35,0,0,0.343,false,true,true,-0.47543159,-2.70700749,-0.23380577,-1.18857092,0.00277895,-1.18579197,-0.23380577,-1.20015882,-1.43396459,-1.434,0.00003541,-1.4196,-1.41959774,0.00000226,0,-0.92850357,0.00217089,-0.92633267,0,-0.93728301,-0.93728301,-0.23380577,-0.26006735,0.00060805,-0.2594593,-0.23380577,-0.26287581,-0.49668158,0.01436685,0.01095034,0.00341651,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-05,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,summer-heat-long,0.35,0.33777834,0.33911716,0.343,true,true,true,1.47298975,-0.48386668,1.07237875,0.46093374,0.00494296,0.4658767,1.07237875,0.4657107,1.53808945,1.5381,-0.00001055,1.5383,1.53825545,-0.00004455,0.49754403,-0.16596627,-0.00177979,-0.16774606,0.49754403,-0.16787164,0.32967239,0.57483472,0.62690001,0.00672274,0.63362275,0.57483472,0.63358234,1.20841706,0.00016599,0.00012558,0.00004041,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-08,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,summer-heat-long,0.35,0.33977476,0.35106301,0.343,true,true,true,5.18638073,0.6163396,1.80416661,0.23095093,0.00416674,0.23511767,1.80416661,0.23478923,2.03895584,2.039,-0.00004416,2.0393,2.03928428,-0.00001572,1.76220126,0.21140448,0.00381409,0.21521857,1.76220126,0.2149559,1.97715716,0.04196535,0.01954645,0.00035265,0.0198991,0.04196535,0.01983333,0.06179868,0.00032844,0.00026267,0.00006577,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-09,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,reversion-short,summer-heat-long,-0.2,0.34431994,0.34867952,-0.196,true,true,true,1.53139206,0,0.26193441,-0.0447987,-0.00011734,-0.04491604,0.26193441,-0.06393277,0.19800164,0.198,0.00000164,0.217,0.21701837,0.00001837,0.52728883,0,0,0,0.52728883,-0.0174754,0.50981343,-0.26535442,-0.0447987,-0.00011734,-0.04491604,-0.26535442,-0.04645736,-0.31181178,0.01901672,0.0174754,0.00154132,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-10,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,reversion-short,0,-0.19612506,-0.18836517,0,true,false,true,-2.8657625,-0.62111741,1.13577847,-0.16591289,-0.0018844,-0.16779729,1.13577847,-0.17590686,0.95987161,0.9599,-0.00002839,0.968,0.96798118,-0.00001882,0.56204784,0,0,0,0.56204784,-0.00609615,0.55595169,0.57373063,-0.16591289,-0.0018844,-0.16779729,0.57373063,-0.1698107,0.40391993,0.00810956,0.00609615,0.00201341,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-11,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,reversion-short,index-fallback,-0.4,0,0,-0.392,false,true,true,1.09374522,-1.2364749,-0.11040628,0.52586814,-0.00058059,0.52528755,-0.11040628,0.50884149,0.39843521,0.3984,0.00003521,0.4149,0.41488127,-0.00001873,0,0.48469816,-0.00053514,0.48416302,0,0.47163287,0.47163287,-0.11040628,0.04116998,-0.00004545,0.04112452,-0.11040628,0.03720862,-0.07319766,0.01644605,0.01253015,0.0039159,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-12,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,reversion-short,0,-0.38519084,-0.38872299,0,true,false,true,0.78247561,3.10558707,-0.13328903,-0.46315344,0.00061733,-0.46253611,-0.13328903,-0.4788745,-0.61216353,-0.6122,0.00003647,-0.5958,-0.59582514,-0.00002514,-0.30140244,0,0,0,-0.30140244,-0.01242256,-0.313825,0.16811341,-0.46315344,0.00061733,-0.46253611,0.16811341,-0.46645195,-0.29833854,0.0163384,0.01242256,0.00391584,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-15,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,3.01205256,1.46198688,0.15460843,0.23096276,0.00035709,0.23131985,0.15460843,0.23131721,0.38592564,0.3859,0.00002564,0.3859,0.38592828,0.00002828,0,0,0,0,0,0,0,0.15460843,0.23096276,0.00035709,0.23131985,0.15460843,0.23131722,0.38592565,0.00000263,0,0.00000263,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-16,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,2.59365745,-3.65168197,-0.26039013,-0.23964124,0.000624,-0.23901724,-0.26039013,-0.23901724,-0.49940737,-0.4994,-0.00000737,-0.4994,-0.49940737,-0.00000737,0,0,0,0,0,0,0,-0.26039013,-0.23964124,0.000624,-0.23901724,-0.26039013,-0.23901724,-0.49940737,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-17,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-0.87463472,1.47058679,0.46037238,0.7036415,0.00323937,0.70688087,0.46037238,0.70688088,1.16725326,1.1673,-0.00004674,1.1673,1.16725325,-0.00004675,0,0,0,0,0,0,0,0.46037238,0.7036415,0.00323937,0.70688087,0.46037238,0.70688087,1.16725325,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-18,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,0.43477873,7.93651089,-0.00564484,1.13915486,-0.0000643,1.13909056,-0.00564484,1.13907306,1.13342822,1.1334,0.00002822,1.1334,1.13344572,0.00004572,0,0,0,0,0,0,0,-0.00564484,1.13915486,-0.0000643,1.13909056,-0.00564484,1.13907306,1.13342822,0.0000175,0,0.0000175,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-19,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.73796944,-1.97109189,0.1860472,-0.35601509,-0.00066236,-0.35667745,0.1860472,-0.35667745,-0.17063025,-0.1706,-0.00003025,-0.1706,-0.17063025,-0.00003025,0,0,0,0,0,0,0,0.1860472,-0.35601509,-0.00066236,-0.35667745,0.1860472,-0.35667745,-0.17063025,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-22,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-4.42359145,-1.82328348,0.01544615,0.10692586,0.00001652,0.10694238,0.01544615,0.10694238,0.12238853,0.1224,-0.00001147,0.1224,0.12238853,-0.00001147,0,0,0,0,0,0,0,0.01544615,0.10692586,0.00001652,0.10694238,0.01544615,0.10694238,0.12238853,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-23,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-1.85714449,0.14556374,-0.42933735,-0.7090577,0.00304425,-0.70601345,-0.42933735,-0.70605535,-1.1353927,-1.1354,0.0000073,-1.1354,-1.1353508,0.0000492,0,0,0,0,0,0,0,-0.42933735,-0.7090577,0.00304425,-0.70601345,-0.42933735,-0.70605535,-1.1353927,0.0000419,0,0.0000419,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-24,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,2.03488175,0.56980003,-0.43923736,-0.24483269,0.0010754,-0.24375729,-0.43923736,-0.2437573,-0.68299466,-0.683,0.00000534,-0.683,-0.68299465,0.00000535,0,0,0,0,0,0,0,-0.43923736,-0.24483269,0.0010754,-0.24375729,-0.43923736,-0.24375729,-0.68299465,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-25,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-1.27478971,-3.01290628,1.14156036,0.01408601,0.0001608,0.01424681,1.14156036,0.01424681,1.15580717,1.1558,0.00000717,1.1558,1.15580717,0.00000717,0,0,0,0,0,0,0,1.14156036,0.01408601,0.0001608,0.01424681,1.14156036,0.01424681,1.15580717,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-26,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,index-fallback,0.35,0,0,0.343,false,true,true,-2.21893625,0.45385374,0.21450051,1.00403154,0.00215365,1.00618519,0.21450051,0.99174836,1.20624887,1.2062,0.00004887,1.2207,1.2206857,-0.0000143,0,0.15567183,0.00033392,0.15600575,0,0.14500621,0.14500621,0.21450051,0.84835971,0.00181974,0.85017944,0.21450051,0.84674214,1.06124265,0.01443684,0.01099954,0.0034373,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-30,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,summer-heat-long,0.35,0.34118031,0.3305192,0.343,true,true,true,-4.06626485,-0.6279429,-0.97186111,-0.55508409,0.00539465,-0.54968944,-0.97186111,-0.55020998,-1.52207109,-1.5221,0.00002891,-1.5216,-1.52155055,0.00004945,-1.38732949,-0.21538441,0.00209324,-0.21329118,-1.38732949,-0.21368668,-1.60101617,0.41546838,-0.33969968,0.00330141,-0.33639827,0.41546838,-0.33652331,0.07894508,0.00052054,0.0003955,0.00012504,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-05-31,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,summer-heat-long,0.35,0.34275051,0.35144885,0.343,true,true,true,3.47551769,-5.34351712,0.9145047,-1.90775836,-0.01744654,-1.9252049,0.9145047,-1.92554146,-1.01103676,-1.011,-0.00003676,-1.0107,-1.0107002,-2e-7,1.19123547,-1.83282637,-0.01676128,-1.84958766,1.19123547,-1.8498605,-0.65862503,-0.27673077,-0.07493199,-0.00068526,-0.07561724,-0.27673077,-0.07568096,-0.35241173,0.00033656,0.00027284,0.00006372,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-01,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,summer-heat-long,0,0.33098728,0.3232738,0,true,false,true,-3.38709749,-0.8347198,-1.08186377,0.92470133,-0.01000401,0.91469732,-1.08186377,0.90123971,-0.18062406,-0.1806,-0.00002406,-0.1672,-0.16716645,0.00003355,-1.12108618,0,0,0,-1.12108618,-0.01023285,-1.13131903,0.03922241,0.92470133,-0.01000401,0.91469732,0.03922241,0.91147255,0.95069497,0.01345762,0.01023285,0.00322477,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-02,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.34680005,-0.6644512,0.60531943,0.69301581,0.00419496,0.69721077,0.60531943,0.69720641,1.30252584,1.3025,0.00002584,1.3025,1.3025302,0.0000302,0,0,0,0,0,0,0,0.60531943,0.69301581,0.00419496,0.69721077,0.60531943,0.69720641,1.30252584,0.00000436,0,0.00000436,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-05,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,5.35117342,-1.9047676,0.04653169,-0.19114124,-0.00008894,-0.19123018,0.04653169,-0.19124164,-0.14470995,-0.1447,-0.00000995,-0.1447,-0.14469849,0.00000151,0,0,0,0,0,0,0,0.04653169,-0.19114124,-0.00008894,-0.19123018,0.04653169,-0.19124164,-0.14470995,0.00001146,0,0.00001146,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-06,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-0.48543259,0.97560881,-0.12199247,0.28399539,-0.00034645,0.28364894,-0.12199247,0.28364894,0.16165647,0.1617,-0.00004353,0.1617,0.16165647,-0.00004353,0,0,0,0,0,0,0,-0.12199247,0.28399539,-0.00034645,0.28364894,-0.12199247,0.28364894,0.16165647,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-07,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,2.41546046,0.4716939,0.09581845,-0.68259202,-0.00065405,-0.68324607,0.09581845,-0.68324607,-0.58742762,-0.5874,-0.00002762,-0.5874,-0.58742762,-0.00002762,0,0,0,0,0,0,0,0.09581845,-0.68259202,-0.00065405,-0.68324607,0.09581845,-0.68324607,-0.58742762,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-08,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-1.25195501,1.74326679,0.00547141,0.69494475,0.00003802,0.69498277,0.00547141,0.69493834,0.70040975,0.7004,0.00000975,0.7005,0.70045418,-0.00004582,0,0,0,0,0,0,0,0.00547141,0.69494475,0.00003802,0.69498277,0.00547141,0.69493834,0.70040975,0.00004443,0,0.00004443,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-09,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-2.80374304,-0.32051253,0.23671739,-0.02410707,-0.00005707,-0.02416414,0.23671739,-0.02417728,0.21254011,0.2125,0.00004011,0.2126,0.21255325,-0.00004675,0,0,0,0,0,0,0,0.23671739,-0.02410707,-0.00005707,-0.02416414,0.23671739,-0.02417728,0.21254011,0.00001314,0,0.00001314,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-12,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-1.44694017,1.79444787,0.28907473,0.7627781,0.002205,0.7649831,0.28907473,0.7649831,1.05405783,1.0541,-0.00004217,1.0541,1.05405783,-0.00004217,0,0,0,0,0,0,0,0.28907473,0.7627781,0.002205,0.7649831,0.28907473,0.7649831,1.05405783,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-13,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,3.84615796,-0.92592504,0.4249565,0.24759872,0.00105219,0.24865091,0.4249565,0.24860541,0.67356191,0.6736,-0.00003809,0.6736,0.67360741,0.00000741,0,0,0,0,0,0,0,0.4249565,0.24759872,0.00105219,0.24865091,0.4249565,0.24860541,0.67356191,0.0000455,0,0.0000455,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-14,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,0.46728555,0,0.06517578,0.13662508,0.00008905,0.13671413,0.06517578,0.13670751,0.20188329,0.2019,-0.00001671,0.2019,0.20188991,-0.00001009,0,0,0,0,0,0,0,0.06517578,0.13662508,0.00008905,0.13671413,0.06517578,0.13670751,0.20188329,0.00000662,0,0.00000662,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-15,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,3.56589187,5.08982277,-0.18616183,1.42256062,-0.00264826,1.41991236,-0.18616183,1.41991235,1.23375052,1.2338,-0.00004948,1.2338,1.23375053,-0.00004947,0,0,0,0,0,0,0,-0.18616183,1.42256062,-0.00264826,1.41991236,-0.18616183,1.41991236,1.23375053,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-16,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,0.28490001,2.13068318,0.50770777,-0.91700221,-0.00465569,-0.9216579,0.50770777,-0.9216579,-0.41395013,-0.414,0.00004987,-0.414,-0.41395013,0.00004987,0,0,0,0,0,0,0,0.50770777,-0.91700221,-0.00465569,-0.9216579,0.50770777,-0.9216579,-0.41395013,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-20,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,index-fallback,0.35,0,0,0.343,false,true,true,0.13907861,-4.86110992,-0.41204643,-1.64740293,0.00678806,-1.64061487,-0.41204643,-1.65495665,-2.06700308,-2.067,-0.00000308,-2.0527,-2.0526613,0.0000387,0,-1.6673607,0.0068703,-1.6604904,0,-1.67142117,-1.67142117,-0.41204643,0.01995777,-0.00008224,0.01987554,-0.41204643,0.01646453,-0.3955819,0.01434178,0.01093077,0.00341101,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-21,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,summer-heat-long,0.35,0.33184093,0.33276467,0.343,true,true,true,0.14598874,4.08162868,-0.13201061,1.12942724,-0.00149096,1.12793628,-0.13201061,1.12750914,0.99549853,0.9955,-0.00000147,0.9959,0.99592567,0.00002567,0.04844504,1.39999864,-0.00184815,1.39815049,0.04844504,1.39782339,1.44626843,-0.18045565,-0.2705714,0.00035718,-0.27021421,-0.18045565,-0.27031425,-0.4507699,0.00042714,0.0003271,0.00010004,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-22,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,summer-heat-long,0.35,0.35301445,0.35358033,0.343,true,true,true,0,0.42017101,-0.16004207,0.63734455,-0.00102002,0.63632453,-0.16004207,0.63588282,0.47584075,0.4758,0.00004075,0.4763,0.47628246,-0.00001754,0,0.14411866,-0.00023065,0.14388801,0,0.14354998,0.14354998,-0.16004207,0.49322589,-0.00078937,0.49243652,-0.16004207,0.49233284,0.33229077,0.00044171,0.00033803,0.00010368,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-23,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,summer-heat-long,0,0.34226132,0.33878683,0,true,false,true,-2.37099128,7.85714558,-1.36973947,0.07207229,-0.0009872,0.07108509,-1.36973947,0.05704952,-1.31268995,-1.3127,0.00001005,-1.2987,-1.29865438,0.00004562,-0.8114986,0,0,0,-0.8114986,-0.01069268,-0.82219128,-0.55824087,0.07207229,-0.0009872,0.07108509,-0.55824087,0.0677422,-0.49049867,0.01403557,0.01069268,0.00334289,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-26,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,index-fallback,0.35,0,0,0.343,false,true,true,2.38410363,-0.38810103,-0.1328782,-0.42157099,0.00056018,-0.42101081,-0.1328782,-0.43539895,-0.56827715,-0.5683,0.00002285,-0.5539,-0.55388901,0.00001099,0,-0.13311865,0.00017689,-0.13294177,0,-0.14390319,-0.14390319,-0.1328782,-0.28845234,0.00038329,-0.28806905,-0.1328782,-0.29149577,-0.42437397,0.01438814,0.01096142,0.00342672,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-27,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,summer-heat-long,0.35,0.34316494,0.33938872,0.343,true,true,true,-1.42856701,-1.58103241,-0.33180833,0.07764909,-0.00025765,0.07739144,-0.33180833,0.07724012,-0.25456821,-0.2546,0.00003179,-0.2544,-0.25441689,-0.00001689,-0.49023411,-0.54229412,0.00179938,-0.54049474,-0.49023411,-0.54060992,-1.03084403,0.15842578,0.61994321,-0.00205702,0.61788618,0.15842578,0.61785003,0.77627582,0.00015133,0.00011518,0.00003615,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-28,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,summer-heat-long,0.35,0.33731565,0.33767739,0.343,true,true,true,-0.13386549,-4.95978396,-0.24084701,-1.4581652,0.00351195,-1.45465325,-0.24084701,-1.45487571,-1.69572272,-1.6957,-0.00002272,-1.6955,-1.69550026,-2.6e-7,-0.04515493,-1.7012059,0.0040973,-1.69710859,-0.04515493,-1.6972785,-1.74243343,-0.19569208,0.2430407,-0.00058536,0.24245534,-0.19569208,0.2424028,0.04671072,0.00022245,0.00016991,0.00005254,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-29,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,summer-heat-long,0,0.33081247,0.32976401,0,true,false,true,-0.56417434,1.84396644,-0.24802453,0.35287054,-0.00087521,0.35199533,-0.24802453,0.33817617,0.09015164,0.0902,-0.00004836,0.104,0.1039708,-0.0000292,-0.18663591,0,0,0,-0.18663591,-0.01052628,-0.19716219,-0.06138862,0.35287054,-0.00087521,0.35199533,-0.06138862,0.34870244,0.28731382,0.01381917,0.01052628,0.00329289,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-06-30,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-0.41782359,3.77622346,0.76182984,0.46448787,0.00353861,0.46802648,0.76182984,0.46801907,1.22984891,1.2298,0.00004891,1.2299,1.22985632,-0.00004368,0,0,0,0,0,0,0,0.76182984,0.46448787,0.00353861,0.46802648,0.76182984,0.46801908,1.22984892,0.0000074,0,0.0000074,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-07-03,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-2.69542162,0.27700805,-0.03840422,0.23756178,-0.00009123,0.23747055,-0.03840422,0.23747055,0.19906633,0.1991,-0.00003367,0.1991,0.19906633,-0.00003367,0,0,0,0,0,0,0,-0.03840422,0.23756178,-0.00009123,0.23747055,-0.03840422,0.23747055,0.19906633,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-07-05,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,1.93370646,-3.65853627,-0.48121912,0.30142705,-0.00145052,0.29997653,-0.48121912,0.29997653,-0.18124259,-0.1812,-0.00004259,-0.1812,-0.18124259,-0.00004259,0,0,0,0,0,0,0,-0.48121912,0.30142705,-0.00145052,0.29997653,-0.48121912,0.29997653,-0.18124259,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-07-06,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,index-fallback,index-fallback,0,0,0,0,false,false,false,-0.28129368,-0.70522129,-0.84559112,0.05645101,-0.00047734,0.05597367,-0.84559112,0.05597366,-0.78961746,-0.7896,-0.00001746,-0.7896,-0.78961745,-0.00001745,0,0,0,0,0,0,0,-0.84559112,0.05645101,-0.00047734,0.05597367,-0.84559112,0.05597367,-0.78961745,0,0,0,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
2023-07-07,train,train,ngas-summer-alpha,ngas-summer-alpha,summer,summer,summer-heat-long,index-fallback,0.35,0,0,0.343,false,true,true,-0.85227192,-1.71919606,-0.16168279,-0.63942511,0.00103384,-0.63839127,-0.16168279,-0.65276922,-0.81445201,-0.8145,0.00004799,-0.8001,-0.80007406,0.00002594,0,-0.58968425,0.00095342,-0.58873083,0,-0.59968908,-0.59968908,-0.16168279,-0.04974086,0.00008042,-0.04966044,-0.16168279,-0.05308014,-0.21476293,0.01437795,0.01095825,0.0034197,0,qore-causal-etf-execution-v2,baseline,Yahoo daily split-and-distribution-adjusted open and close
