candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sourceWeightMode,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,volTargetPct,signals,scheduledEvents,executedRows,weatherFollowRows,reversionRows,coldLongRows,warmShortRows,reversionLongRows,reversionShortRows,trainValidationColdLongReturnPct,trainValidationWarmShortReturnPct,trainValidationFollowReturnPct,trainValidationReversionLongReturnPct,trainValidationReversionShortReturnPct,trainValidationReversionReturnPct,holdoutFollowReturnPct,holdoutReversionReturnPct,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
dual-all-source-consensus-equal-a5-c0.35-q0.5-wf0.25-rf0.1-fh5-rh2-mv2-vol18-vol-target,false,26.269,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,5,0.35,0.5,0.25,0.1,5,2,2,18,293,535,254,189,65,34,155,27,38,3.02,-3.3,-0.38,1.26,0.06,1.32,-1.56,1.61,254,1108,34.29,33.7,0.59,0.59,-26.63,3,4,25.2,29.08,-3.88,0.88,-20.39,14.86,10.94,3.92,1.58,-9.31,93.11,91.47,1.64,0.77,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,26.2654,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.35,0.25,0.1,5,1,4,18,230,385,250,218,32,41,177,11,21,4.89,1.03,5.96,0.22,-4.81,-4.59,-1.34,2.31,250,1112,35.2,33.7,1.5,0.6,-26.63,3,4,25.7,29.08,-3.38,0.89,-20.06,16.03,10.94,5.09,1.68,-8.36,97.2,91.47,5.73,0.79,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,26.2654,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.5,0.25,0.1,5,1,4,18,230,385,250,218,32,41,177,11,21,4.89,1.03,5.96,0.22,-4.81,-4.59,-1.34,2.31,250,1112,35.2,33.7,1.5,0.6,-26.63,3,4,25.7,29.08,-3.38,0.89,-20.06,16.03,10.94,5.09,1.68,-8.36,97.2,91.47,5.73,0.79,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.2-fh3-rh2-mv4-vol18-vol-target,false,26.2611,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.5,0.35,0.15,0.2,3,2,4,18,251,393,238,180,58,38,142,28,30,8.1,2.64,10.95,-1.34,-7.58,-8.82,2.12,-8.49,238,1124,32.3,33.7,-1.4,0.57,-26.63,3,4,27.07,29.08,-2.01,0.93,-20.48,7.79,10.94,-3.15,0.91,-10.86,81.21,91.47,-10.26,0.71,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.2-fh3-rh2-mv4-vol18-vol-target,false,26.2611,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.5,0.5,0.15,0.2,3,2,4,18,251,393,238,180,58,38,142,28,30,8.1,2.64,10.95,-1.34,-7.58,-8.82,2.12,-8.49,238,1124,32.3,33.7,-1.4,0.57,-26.63,3,4,27.07,29.08,-2.01,0.93,-20.48,7.79,10.94,-3.15,0.91,-10.86,81.21,91.47,-10.26,0.71,-26.63
dual-long-history-core-equal-a5-c0.35-q0.35-wf0.25-rf0.1-fh5-rh2-mv4-vol24-vol-target,false,26.2557,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.35,0.25,0.1,5,2,4,24,289,479,254,202,52,36,166,18,34,4.09,0.2,4.3,-2.41,-0.12,-2.53,3.03,-3.17,254,1108,35.47,33.7,1.77,0.6,-26.63,3,4,25.01,29.08,-4.07,0.87,-20.42,14.55,10.94,3.61,1.55,-8.98,93.98,91.47,2.51,0.77,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-vol18-vol-target,false,26.254,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.35,0.35,0.25,0.2,3,1,4,18,235,368,232,204,28,45,159,13,15,8.66,-0.02,8.64,-0.5,-3.05,-3.53,1.11,-2.46,232,1130,34.82,33.7,1.12,0.6,-26.63,3,4,25.82,29.08,-3.26,0.89,-20.78,14.23,10.94,3.29,1.52,-10.07,93.76,91.47,2.29,0.77,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-vol18-vol-target,false,26.254,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.35,0.5,0.25,0.2,3,1,4,18,234,367,232,204,28,45,159,13,15,8.66,-0.02,8.64,-0.5,-3.05,-3.53,1.11,-2.46,232,1130,34.82,33.7,1.12,0.6,-26.63,3,4,25.82,29.08,-3.26,0.89,-20.78,14.23,10.94,3.29,1.52,-10.07,93.76,91.47,2.29,0.77,-26.63
dual-ncep-complex-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,26.2527,dual-weather-follow-and-fade,ncep-complex,bg-shrink,confidence-scaled,5,0.5,0.5,0.15,0.1,5,2,4,0,462,766,517,420,97,57,363,43,54,0.06,17.62,17.69,3.86,-1.21,2.6,3.39,-2.97,517,845,30.66,33.7,-3.04,0.55,-33.11,3,4,21.12,29.08,-7.96,0.76,-22.57,15.19,10.94,4.25,1.47,-8.55,82.3,91.47,-9.17,0.71,-33.11
dual-long-history-core-equal-a5-c0.35-q0.5-wf0.15-rf0.2-fh3-rh2-mv4-vol0-fixed,false,26.2506,dual-weather-follow-and-fade,long-history-core,equal,fixed,5,0.35,0.5,0.15,0.2,3,2,4,0,286,447,245,194,51,41,153,23,28,9.52,1.78,11.47,-1.67,-6.49,-8.05,2.28,-7.68,245,1117,31.37,33.7,-2.33,0.55,-26.63,3,4,27.3,29.08,-1.78,0.91,-20.7,8.41,10.94,-2.53,0.87,-14.59,81.3,91.47,-10.17,0.69,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv2-vol0-confidence-scaled,false,26.2426,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,8,0.35,0.35,0.25,0.2,3,1,2,0,235,424,234,191,43,41,150,22,21,10.25,-4.5,5.29,0.41,-0.27,0.14,1.46,-1.77,234,1128,37.09,33.7,3.39,0.62,-26.63,3,4,24.84,29.08,-4.24,0.82,-20.15,17.02,10.94,6.08,1.39,-12.22,100.28,91.47,8.81,0.77,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv2-vol0-confidence-scaled,false,26.2426,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,8,0.35,0.5,0.25,0.2,3,1,2,0,234,423,234,191,43,41,150,22,21,10.25,-4.5,5.29,0.41,-0.27,0.14,1.46,-1.77,234,1128,37.09,33.7,3.39,0.62,-26.63,3,4,24.84,29.08,-4.24,0.82,-20.15,17.02,10.94,6.08,1.39,-12.22,100.28,91.47,8.81,0.77,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh5-rh2-mv2-vol24-vol-target,false,26.2411,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.35,0.35,0.15,0.2,5,2,2,24,293,535,254,184,70,35,149,31,39,3.37,3.3,6.78,-1.25,-4.44,-5.64,-2.04,0.63,254,1108,32.99,33.7,-0.71,0.57,-26.63,3,4,26.2,29.08,-2.88,0.91,-20.36,13.19,10.94,2.25,1.42,-9.1,89.96,91.47,-1.51,0.75,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.35-q0.5-wf0.15-rf0.2-fh5-rh2-mv2-vol24-vol-target,false,26.2411,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.35,0.5,0.15,0.2,5,2,2,24,292,533,254,184,70,35,149,31,39,3.37,3.3,6.78,-1.25,-4.44,-5.64,-2.04,0.63,254,1108,32.99,33.7,-0.71,0.57,-26.63,3,4,26.2,29.08,-2.88,0.91,-20.36,13.19,10.94,2.25,1.42,-9.1,89.96,91.47,-1.51,0.75,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,26.2359,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.35,0.35,0.25,0.1,5,1,4,18,249,415,250,218,32,41,177,11,21,4.89,1.01,5.94,0.22,-4.8,-4.59,-1.34,2.31,250,1112,35.22,33.7,1.52,0.6,-26.63,3,4,25.67,29.08,-3.41,0.89,-20.06,16.03,10.94,5.09,1.68,-8.36,97.18,91.47,5.71,0.79,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.35-q0.5-wf0.25-rf0.1-fh5-rh1-mv4-vol18-vol-target,false,26.2359,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.35,0.5,0.25,0.1,5,1,4,18,249,415,250,218,32,41,177,11,21,4.89,1.01,5.94,0.22,-4.8,-4.59,-1.34,2.31,250,1112,35.22,33.7,1.52,0.6,-26.63,3,4,25.67,29.08,-3.41,0.89,-20.06,16.03,10.94,5.09,1.68,-8.36,97.18,91.47,5.71,0.79,-26.63
dual-long-history-core-equal-a5-c0.35-q0.5-wf0.25-rf0.1-fh5-rh2-mv4-vol24-vol-target,false,26.2268,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.5,0.25,0.1,5,2,4,24,286,473,253,202,51,36,166,17,34,4.09,0.2,4.3,-1.39,-0.12,-1.51,3.03,-3.17,253,1109,35.47,33.7,1.77,0.6,-26.63,3,4,24.96,29.08,-4.12,0.87,-20.42,14.55,10.94,3.61,1.55,-8.98,93.91,91.47,2.44,0.77,-26.63
dual-all-source-consensus-equal-a8-c0.5-q0.35-wf0.15-rf0.1-fh3-rh1-mv4-vol24-vol-target,false,26.2174,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,8,0.5,0.35,0.15,0.1,3,1,4,24,231,362,230,200,30,44,156,16,14,8.23,-0.55,7.63,0.05,-3.75,-3.7,1.07,-5.99,230,1132,33.85,33.7,0.15,0.59,-26.63,3,4,26.04,29.08,-3.04,0.9,-20.55,12.08,10.94,1.14,1.35,-9.62,89.09,91.47,-2.38,0.75,-26.63
dual-all-source-consensus-equal-a8-c0.5-q0.5-wf0.15-rf0.1-fh3-rh1-mv4-vol24-vol-target,false,26.2174,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,8,0.5,0.5,0.15,0.1,3,1,4,24,231,362,230,200,30,44,156,16,14,8.23,-0.55,7.63,0.05,-3.75,-3.7,1.07,-5.99,230,1132,33.85,33.7,0.15,0.59,-26.63,3,4,26.04,29.08,-3.04,0.9,-20.55,12.08,10.94,1.14,1.35,-9.62,89.09,91.47,-2.38,0.75,-26.63
dual-all-source-consensus-equal-a8-c0.5-q0.35-wf0.15-rf0.2-fh5-rh2-mv2-vol0-confidence-scaled,false,26.2012,dual-weather-follow-and-fade,all-source-consensus,equal,confidence-scaled,8,0.5,0.35,0.15,0.2,5,2,2,0,231,425,253,186,67,35,151,30,37,6.18,-4.96,0.92,-1.24,1.48,0.22,-0.31,3.14,253,1109,31.68,33.7,-2.02,0.56,-26.63,3,4,26.58,29.08,-2.5,0.9,-19.81,18.06,10.94,7.12,1.64,-11.43,96.78,91.47,5.31,0.77,-26.63
dual-all-source-consensus-equal-a8-c0.5-q0.5-wf0.15-rf0.2-fh5-rh2-mv2-vol0-confidence-scaled,false,26.2012,dual-weather-follow-and-fade,all-source-consensus,equal,confidence-scaled,8,0.5,0.5,0.15,0.2,5,2,2,0,231,425,253,186,67,35,151,30,37,6.18,-4.96,0.92,-1.24,1.48,0.22,-0.31,3.14,253,1109,31.68,33.7,-2.02,0.56,-26.63,3,4,26.58,29.08,-2.5,0.9,-19.81,18.06,10.94,7.12,1.64,-11.43,96.78,91.47,5.31,0.77,-26.63
dual-all-source-consensus-equal-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh2-mv4-vol18-vol-target,false,26.201,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,5,0.35,0.35,0.25,0.2,5,2,4,18,293,485,254,200,54,36,164,21,33,3.01,-2.08,0.87,0.65,-0.2,0.45,1.35,-0.5,254,1108,34.94,33.7,1.24,0.6,-26.63,3,4,25.08,29.08,-4,0.87,-20.5,15.8,10.94,4.86,1.65,-9.22,95.44,91.47,3.97,0.78,-26.63
dual-all-source-consensus-equal-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh2-mv4-vol18-vol-target,false,26.201,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,5,0.35,0.5,0.25,0.2,5,2,4,18,293,485,254,200,54,36,164,21,33,3.01,-2.08,0.87,0.65,-0.2,0.45,1.35,-0.5,254,1108,34.94,33.7,1.24,0.6,-26.63,3,4,25.08,29.08,-4,0.87,-20.5,15.8,10.94,4.86,1.65,-9.22,95.44,91.47,3.97,0.78,-26.63
dual-gfs-gefs-core-equal-a8-c0.35-q0.35-wf0.15-rf0.1-fh5-rh2-mv2-vol0-confidence-scaled,false,26.2009,dual-weather-follow-and-fade,gfs-gefs-core,equal,confidence-scaled,8,0.35,0.35,0.15,0.1,5,2,2,0,444,816,540,418,122,56,362,50,72,5.69,16.88,23.53,-5.3,1.96,-3.44,4,1.03,540,822,25.16,33.7,-8.54,0.47,-33.46,3,4,23.08,29.08,-6,0.81,-21.27,20.98,10.94,10.04,2.03,-8.39,86.37,91.47,-5.1,0.73,-33.46
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.2-fh5-rh1-mv2-vol18-vol-target,false,26.1934,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.35,0.15,0.2,5,1,2,18,230,423,250,211,39,40,171,15,24,4.11,2.49,6.7,0.03,-6.05,-6.02,-2.74,3.58,250,1112,32.99,33.7,-0.71,0.57,-26.63,3,4,26.76,29.08,-2.32,0.93,-20.08,15.8,10.94,4.86,1.67,-8.56,95.21,91.47,3.74,0.78,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.2-fh5-rh1-mv2-vol18-vol-target,false,26.1934,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.5,0.15,0.2,5,1,2,18,230,423,250,211,39,40,171,15,24,4.11,2.49,6.7,0.03,-6.05,-6.02,-2.74,3.58,250,1112,32.99,33.7,-0.71,0.57,-26.63,3,4,26.76,29.08,-2.32,0.93,-20.08,15.8,10.94,4.86,1.67,-8.56,95.21,91.47,3.74,0.78,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv4-vol24-vol-target,false,26.1816,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.35,0.25,0.2,3,2,4,24,238,373,239,187,52,43,144,24,28,5.47,5.36,11.13,-1.53,-7.57,-8.98,5.68,-6.63,239,1123,32.5,33.7,-1.2,0.57,-26.63,3,4,26.85,29.08,-2.23,0.92,-20.05,11.73,10.94,0.79,1.27,-10.26,87.8,91.47,-3.67,0.74,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-vol24-vol-target,false,26.1816,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.5,0.25,0.2,3,2,4,24,237,372,239,187,52,43,144,24,28,5.47,5.36,11.13,-1.53,-7.57,-8.98,5.68,-6.63,239,1123,32.5,33.7,-1.2,0.57,-26.63,3,4,26.85,29.08,-2.23,0.92,-20.05,11.73,10.94,0.79,1.27,-10.26,87.8,91.47,-3.67,0.74,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,26.1733,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.35,0.15,0.1,3,1,4,18,230,360,230,199,31,44,155,16,15,8.14,-1.02,7.03,0.51,-3.37,-2.87,-0.98,-5,230,1132,34.11,33.7,0.41,0.59,-26.63,3,4,26.18,29.08,-2.9,0.91,-20.62,10.98,10.94,0.04,1.23,-10.1,87.81,91.47,-3.66,0.74,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,26.1733,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.5,0.15,0.1,3,1,4,18,230,360,230,199,31,44,155,16,15,8.14,-1.02,7.03,0.51,-3.37,-2.87,-0.98,-5,230,1132,34.11,33.7,0.41,0.59,-26.63,3,4,26.18,29.08,-2.9,0.91,-20.62,10.98,10.94,0.04,1.23,-10.1,87.81,91.47,-3.66,0.74,-26.63
dual-gfs-gefs-core-bg-shrink-a8-c0.35-q0.5-wf0.15-rf0.2-fh5-rh2-mv2-vol0-confidence-scaled,false,26.1724,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,confidence-scaled,8,0.35,0.5,0.15,0.2,5,2,2,0,436,803,537,417,120,55,362,50,70,5.2,17.35,23.45,-0.09,-5.69,-5.77,3.34,2.1,537,825,26.29,33.7,-7.41,0.49,-34.15,3,4,23.32,29.08,-5.76,0.81,-21.2,21.5,10.94,10.56,1.9,-8,89.23,91.47,-2.24,0.74,-34.15
dual-long-history-core-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv4-vol24-vol-target,false,26.1617,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.5,0.35,0.25,0.2,3,2,4,24,217,338,232,180,52,41,139,22,30,8.76,1.61,10.51,1.13,-7.57,-6.53,1.65,-5.14,232,1130,33.66,33.7,-0.04,0.58,-26.63,3,4,26.26,29.08,-2.82,0.91,-20.13,9.3,10.94,-1.64,1.03,-10.95,84.45,91.47,-7.02,0.72,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-vol24-vol-target,false,26.1617,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.5,0.5,0.25,0.2,3,2,4,24,217,338,232,180,52,41,139,22,30,8.76,1.61,10.51,1.13,-7.57,-6.53,1.65,-5.14,232,1130,33.66,33.7,-0.04,0.58,-26.63,3,4,26.26,29.08,-2.82,0.91,-20.13,9.3,10.94,-1.64,1.03,-10.95,84.45,91.47,-7.02,0.72,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.35-q0.35-wf0.25-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,26.1612,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.35,0.35,0.25,0.1,3,2,4,18,249,390,238,180,58,40,140,29,29,8.62,0.9,9.6,2.45,-7.83,-5.57,1.04,-6.52,238,1124,34.98,33.7,1.28,0.6,-26.63,3,4,25.39,29.08,-3.69,0.88,-20.78,9.06,10.94,-1.88,1.02,-10.71,84.6,91.47,-6.87,0.72,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.35-q0.5-wf0.25-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,26.1612,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.35,0.5,0.25,0.1,3,2,4,18,249,390,238,180,58,40,140,29,29,8.62,0.9,9.6,2.45,-7.83,-5.57,1.04,-6.52,238,1124,34.98,33.7,1.28,0.6,-26.63,3,4,25.39,29.08,-3.69,0.88,-20.78,9.06,10.94,-1.88,1.02,-10.71,84.6,91.47,-6.87,0.72,-26.63
dual-long-history-core-equal-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,26.1559,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.5,0.35,0.25,0.2,5,1,2,24,238,437,252,214,38,41,173,17,21,5.6,-2.84,2.61,-0.49,-1.29,-1.77,1.04,2.48,252,1110,32.65,33.7,-1.05,0.57,-26.63,3,4,26.29,29.08,-2.79,0.91,-19.59,18.89,10.94,7.95,1.95,-7.47,99.15,91.47,7.68,0.8,-26.63
dual-long-history-core-equal-a5-c0.5-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,26.1559,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.5,0.5,0.25,0.2,5,1,2,24,237,435,252,214,38,41,173,17,21,5.6,-2.84,2.61,-0.49,-1.29,-1.77,1.04,2.48,252,1110,32.65,33.7,-1.05,0.57,-26.63,3,4,26.29,29.08,-2.79,0.91,-19.59,18.89,10.94,7.95,1.95,-7.47,99.15,91.47,7.68,0.8,-26.63
dual-gfs-gefs-core-equal-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv2-vol0-fixed,false,26.1358,dual-weather-follow-and-fade,gfs-gefs-core,equal,fixed,8,0.5,0.5,0.15,0.1,5,2,2,0,397,728,514,404,110,59,345,47,63,4.52,13.5,18.63,-5.68,3.88,-2.01,2.84,1.62,514,848,26.72,33.7,-6.98,0.49,-30.83,3,4,22.25,29.08,-6.83,0.78,-21.68,20.33,10.94,9.39,1.96,-9.51,86.4,91.47,-5.07,0.73,-30.83
dual-long-history-core-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh2-mv2-vol0-fixed,false,26.1358,dual-weather-follow-and-fade,long-history-core,bg-shrink,fixed,8,0.5,0.35,0.15,0.1,5,2,2,0,217,398,248,182,66,36,146,26,40,7.1,1.66,8.88,-2.4,-4.29,-6.59,5.19,1.8,248,1114,33.19,33.7,-0.51,0.57,-26.63,3,4,26.34,29.08,-2.74,0.9,-19.7,22.96,10.94,12.02,2.15,-8.24,106.92,91.47,15.45,0.83,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv2-vol0-fixed,false,26.1358,dual-weather-follow-and-fade,long-history-core,bg-shrink,fixed,8,0.5,0.5,0.15,0.1,5,2,2,0,217,398,248,182,66,36,146,26,40,7.1,1.66,8.88,-2.4,-4.29,-6.59,5.19,1.8,248,1114,33.19,33.7,-0.51,0.57,-26.63,3,4,26.34,29.08,-2.74,0.9,-19.7,22.96,10.94,12.02,2.15,-8.24,106.92,91.47,15.45,0.83,-26.63
dual-ncep-complex-equal-a5-c0.35-q0.5-wf0.25-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,26.1342,dual-weather-follow-and-fade,ncep-complex,equal,confidence-scaled,5,0.35,0.5,0.25,0.1,5,2,4,0,577,955,552,450,102,65,385,42,60,-3.81,24.66,19.91,0.43,-1.15,-0.72,2.69,0.35,552,810,38.46,33.7,4.76,0.62,-37.06,3,4,17.66,29.08,-11.42,0.64,-23.81,18.31,10.94,7.37,1.55,-10.7,92.75,91.47,1.28,0.73,-37.06
dual-all-source-consensus-equal-a8-c0.5-q0.35-wf0.15-rf0.2-fh5-rh2-mv2-vol0-fixed,false,26.1317,dual-weather-follow-and-fade,all-source-consensus,equal,fixed,8,0.5,0.35,0.15,0.2,5,2,2,0,231,425,253,186,67,35,151,30,37,6.18,-4.98,0.89,-1.24,1.48,0.22,-0.31,3.11,253,1109,31.72,33.7,-1.98,0.56,-26.63,3,4,26.51,29.08,-2.57,0.9,-19.81,18.03,10.94,7.09,1.63,-11.43,96.68,91.47,5.21,0.77,-26.63
dual-all-source-consensus-equal-a8-c0.5-q0.5-wf0.15-rf0.2-fh5-rh2-mv2-vol0-fixed,false,26.1317,dual-weather-follow-and-fade,all-source-consensus,equal,fixed,8,0.5,0.5,0.15,0.2,5,2,2,0,231,425,253,186,67,35,151,30,37,6.18,-4.98,0.89,-1.24,1.48,0.22,-0.31,3.11,253,1109,31.72,33.7,-1.98,0.56,-26.63,3,4,26.51,29.08,-2.57,0.9,-19.81,18.03,10.94,7.09,1.63,-11.43,96.68,91.47,5.21,0.77,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.35-wf0.25-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,26.1262,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.5,0.35,0.25,0.1,3,2,4,18,217,338,232,180,52,41,139,22,30,8.62,2.01,10.81,1.31,-7.83,-6.62,1.58,-3.49,232,1130,34.14,33.7,0.44,0.59,-26.63,3,4,26.01,29.08,-3.07,0.9,-20.35,11.13,10.94,0.19,1.22,-10.55,87.85,91.47,-3.62,0.74,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.5-wf0.25-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,26.1262,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.5,0.5,0.25,0.1,3,2,4,18,217,338,232,180,52,41,139,22,30,8.62,2.01,10.81,1.31,-7.83,-6.62,1.58,-3.49,232,1130,34.14,33.7,0.44,0.59,-26.63,3,4,26.01,29.08,-3.07,0.9,-20.35,11.13,10.94,0.19,1.22,-10.55,87.85,91.47,-3.62,0.74,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.35-q0.35-wf0.15-rf0.2-fh5-rh1-mv2-vol18-vol-target,false,26.1124,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.35,0.35,0.15,0.2,5,1,2,18,249,455,250,211,39,40,171,15,24,4.11,2.48,6.69,0.03,-6.04,-6.01,-2.74,3.58,250,1112,33,33.7,-0.7,0.57,-26.63,3,4,26.75,29.08,-2.33,0.92,-20.07,15.8,10.94,4.86,1.67,-8.56,95.22,91.47,3.75,0.78,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.35-q0.5-wf0.15-rf0.2-fh5-rh1-mv2-vol18-vol-target,false,26.1124,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.35,0.5,0.15,0.2,5,1,2,18,249,455,250,211,39,40,171,15,24,4.11,2.48,6.69,0.03,-6.04,-6.01,-2.74,3.58,250,1112,33,33.7,-0.7,0.57,-26.63,3,4,26.75,29.08,-2.33,0.92,-20.07,15.8,10.94,4.86,1.67,-8.56,95.22,91.47,3.75,0.78,-26.63
dual-ncep-complex-equal-a5-c0.35-q0.5-wf0.25-rf0.1-fh5-rh2-mv4-vol0-fixed,false,26.1107,dual-weather-follow-and-fade,ncep-complex,equal,fixed,5,0.35,0.5,0.25,0.1,5,2,4,0,577,955,552,450,102,65,385,42,60,-3.45,25.05,20.73,0.01,-1.22,-1.2,2.44,0.35,552,810,38.66,33.7,4.96,0.62,-37.95,3,4,17.71,29.08,-11.37,0.64,-23.7,18.02,10.94,7.08,1.52,-10.9,92.63,91.47,1.16,0.72,-37.95
