issueDate,targetDate,leadDays,windowId,modelId,locationId,region,weight,forecastMeanF,normalMeanF,forecastAnomalyF,sampledValidHoursUtc,nearestGridLatitude,nearestGridLongitude,source
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,25.88,29.966,-4.086,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,27.86,28.531,-0.671,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,28.04,30.82,-2.78,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,33.98,33.408,0.572,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,37.4,37.118,0.282,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,35.42,34.037,1.383,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,51.98,44.025,7.955,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,52.16,46.481,5.679,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,62.42,49.763,12.657,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,59.9,48.063,11.837,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,60.26,46.317,13.943,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,54.14,39.712,14.428,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,51.8,37.588,14.212,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,48.02,37.798,10.222,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,48.56,31.423,17.137,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,58.28,48.633,9.647,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-02,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,71.24,57.129,14.111,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,16.52,21.089,-4.569,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,19.22,29.141,-9.921,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,19.58,26.08,-6.5,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,20.84,28.114,-7.274,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,25.88,30.895,-5.015,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,31.82,34.728,-2.908,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,35.06,33.9,1.16,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,39.74,40.456,-0.716,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,42.98,43.05,-0.07,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,46.4,47.916,-1.516,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,43.16,46.236,-3.076,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,39.74,43.995,-4.255,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,35.42,36.876,-1.456,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,32.18,35.329,-3.149,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,30.2,35.862,-5.662,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,26.96,29.437,-2.477,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,46.22,48.546,-2.326,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-03,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,56.84,54.744,2.096,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,36.14,23.631,12.509,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,25.52,30.286,-4.766,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,20.12,27.363,-7.243,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,19.58,28.999,-9.419,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,27.5,32.89,-5.39,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,33.8,37.716,-3.916,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,32,37.86,-5.86,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,37.94,42.265,-4.325,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,43.52,44.868,-1.348,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,44.78,46.634,-1.854,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,37.58,44.755,-7.175,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,35.06,42.34,-7.28,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,27.68,35.716,-8.036,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,24.8,33.833,-9.033,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,22.64,35.475,-12.835,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,19.04,29.747,-10.707,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,42.62,51.597,-8.977,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-22,2026-03-04,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,59.36,56.165,3.195,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,15.08,20.343,-5.263,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,21.92,30.765,-8.845,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,23.72,27.97,-4.25,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,24.26,30.204,-5.944,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,25.16,33.111,-7.951,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,25.52,37.02,-11.5,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,29.48,34.453,-4.973,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,27.5,43.515,-16.015,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,31.82,46.053,-14.233,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,31.28,48.91,-17.63,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,32.72,46.467,-13.747,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,36.5,44.897,-8.397,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,37.04,36.966,0.074,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,34.88,35.065,-0.185,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,34.34,36.007,-1.667,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,29.84,29.688,0.152,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,53.6,50.154,3.446,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-24,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,57.2,57.46,-0.26,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,23.36,19.479,3.881,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,35.42,29.964,5.456,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,30.74,27.734,3.006,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,31.82,30.276,1.544,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,37.22,32.092,5.128,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,45.68,35.806,9.874,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,50.18,33.753,16.427,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,43.16,42.268,0.892,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,49.82,44.813,5.007,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,41.9,48.211,-6.311,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,39.56,45.959,-6.399,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,39.56,43.93,-4.37,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,33.62,37.171,-3.551,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,28.94,35.231,-6.291,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,26.42,35.965,-9.545,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,25.34,29.4,-4.06,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,68.18,48.754,19.426,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-25,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,63.68,56.233,7.447,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,15.8,19.601,-3.801,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,24.8,30.286,-5.486,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,26.24,26.389,-0.149,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,29.3,28.881,0.419,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,34.52,32.036,2.484,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,43.34,36.251,7.089,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,48.92,34.329,14.591,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,53.24,41.006,12.234,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,58.82,43.788,15.032,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,53.96,46.555,7.405,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,54.5,44.644,9.856,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,55.4,43.026,12.374,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,48.92,35.91,13.01,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,43.7,33.816,9.884,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,40.82,34.921,5.899,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,34.88,27.857,7.023,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,74.66,47.344,27.316,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-02-26,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,71.6,53.855,17.745,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,17.06,19.735,-2.675,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,26.06,29.966,-3.906,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,30.2,28.531,1.669,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,31.82,30.82,1,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,38.3,33.408,4.892,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,40.46,37.118,3.342,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,36.68,34.037,2.643,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,64.04,44.025,20.015,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,66.02,46.481,19.539,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,63.32,49.763,13.557,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-23,2026-03-02,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,59.36,48.063,11.297,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
