candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,signals,events,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
follow-only-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,10.4376,follow-only,all-source-consensus,confidence-scaled,8,0.5,0.35,0.4,0.2,3,2,2,231,231,225,1137,36.23,33.7,2.53,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,24.74,10.94,13.8,1.49,-15.13,107.02,91.47,15.55,0.75,-26.63
follow-only-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,10.4376,follow-only,all-source-consensus,confidence-scaled,8,0.5,0.35,0.4,0.2,3,2,4,231,231,225,1137,36.23,33.7,2.53,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,24.74,10.94,13.8,1.49,-15.13,107.02,91.47,15.55,0.75,-26.63
follow-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,10.4376,follow-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.4,0.2,3,1,2,231,231,225,1137,36.23,33.7,2.53,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,24.74,10.94,13.8,1.49,-15.13,107.02,91.47,15.55,0.75,-26.63
follow-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,false,10.4376,follow-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.4,0.2,3,1,4,231,231,225,1137,36.23,33.7,2.53,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,24.74,10.94,13.8,1.49,-15.13,107.02,91.47,15.55,0.75,-26.63
follow-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,10.4376,follow-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.4,0.2,3,2,2,231,231,225,1137,36.23,33.7,2.53,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,24.74,10.94,13.8,1.49,-15.13,107.02,91.47,15.55,0.75,-26.63
follow-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,10.4376,follow-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.4,0.2,3,2,4,231,231,225,1137,36.23,33.7,2.53,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,24.74,10.94,13.8,1.49,-15.13,107.02,91.47,15.55,0.75,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,false,10.428,follow-and-fade,all-source-consensus,confidence-scaled,5,0.35,0.35,0.25,0.2,3,1,4,294,459,242,1120,37.63,33.7,3.93,0.63,-26.63,3,4,16.41,29.08,-12.67,0.59,-25.53,21.05,10.94,10.11,1.67,-10.52,93.95,91.47,2.48,0.74,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,false,10.428,follow-and-fade,all-source-consensus,confidence-scaled,5,0.35,0.5,0.25,0.2,3,1,4,294,459,242,1120,37.63,33.7,3.93,0.63,-26.63,3,4,16.41,29.08,-12.67,0.59,-25.53,21.05,10.94,10.11,1.67,-10.52,93.95,91.47,2.48,0.74,-26.63
fade-only-long-history-core-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,10.4164,fade-only,long-history-core,confidence-scaled,5,0.35,0.35,0.25,0.2,5,2,2,288,239,208,1154,31.64,33.7,-2.06,0.56,-26.63,3,4,23.03,29.08,-6.05,0.8,-24.08,11.56,10.94,0.62,1.1,-10.02,80.67,91.47,-10.8,0.69,-26.63
fade-only-long-history-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,10.4164,fade-only,long-history-core,confidence-scaled,5,0.35,0.35,0.4,0.2,5,2,2,288,239,208,1154,31.64,33.7,-2.06,0.56,-26.63,3,4,23.03,29.08,-6.05,0.8,-24.08,11.56,10.94,0.62,1.1,-10.02,80.67,91.47,-10.8,0.69,-26.63
follow-only-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,10.3456,follow-only,long-history-core,confidence-scaled,5,0.5,0.35,0.4,0.2,3,1,2,239,239,231,1131,36.28,33.7,2.58,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,36.3,10.94,25.36,1.99,-12.91,126.29,91.47,34.82,0.82,-26.63
follow-only-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,false,10.3456,follow-only,long-history-core,confidence-scaled,5,0.5,0.35,0.4,0.2,3,1,4,239,239,231,1131,36.28,33.7,2.58,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,36.3,10.94,25.36,1.99,-12.91,126.29,91.47,34.82,0.82,-26.63
follow-only-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,10.3456,follow-only,long-history-core,confidence-scaled,5,0.5,0.35,0.4,0.2,3,2,2,239,239,231,1131,36.28,33.7,2.58,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,36.3,10.94,25.36,1.99,-12.91,126.29,91.47,34.82,0.82,-26.63
follow-only-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,10.3456,follow-only,long-history-core,confidence-scaled,5,0.5,0.35,0.4,0.2,3,2,4,239,239,231,1131,36.28,33.7,2.58,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,36.3,10.94,25.36,1.99,-12.91,126.29,91.47,34.82,0.82,-26.63
follow-only-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,10.3456,follow-only,long-history-core,confidence-scaled,5,0.5,0.5,0.4,0.2,3,1,2,239,239,231,1131,36.28,33.7,2.58,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,36.3,10.94,25.36,1.99,-12.91,126.29,91.47,34.82,0.82,-26.63
follow-only-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,false,10.3456,follow-only,long-history-core,confidence-scaled,5,0.5,0.5,0.4,0.2,3,1,4,239,239,231,1131,36.28,33.7,2.58,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,36.3,10.94,25.36,1.99,-12.91,126.29,91.47,34.82,0.82,-26.63
follow-only-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,10.3456,follow-only,long-history-core,confidence-scaled,5,0.5,0.5,0.4,0.2,3,2,2,239,239,231,1131,36.28,33.7,2.58,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,36.3,10.94,25.36,1.99,-12.91,126.29,91.47,34.82,0.82,-26.63
follow-only-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,10.3456,follow-only,long-history-core,confidence-scaled,5,0.5,0.5,0.4,0.2,3,2,4,239,239,231,1131,36.28,33.7,2.58,0.6,-26.63,2,4,21.82,29.08,-7.26,0.68,-21.55,36.3,10.94,25.36,1.99,-12.91,126.29,91.47,34.82,0.82,-26.63
fade-only-ncep-complex-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-confidence-scaled,false,10.1922,fade-only,ncep-complex,confidence-scaled,5,0.5,0.35,0.25,0.2,5,1,2,478,404,295,1067,10.1,33.7,-23.6,0.25,-30.99,3,4,29.49,29.08,0.41,0.98,-19.7,15.33,10.94,4.39,1.43,-8.26,64.41,91.47,-27.06,0.59,-30.99
fade-only-ncep-complex-a5-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,10.1922,fade-only,ncep-complex,confidence-scaled,5,0.5,0.35,0.4,0.2,5,1,2,478,404,295,1067,10.1,33.7,-23.6,0.25,-30.99,3,4,29.49,29.08,0.41,0.98,-19.7,15.33,10.94,4.39,1.43,-8.26,64.41,91.47,-27.06,0.59,-30.99
follow-and-fade-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,10.0482,follow-and-fade,long-history-core,fixed,8,0.35,0.35,0.4,0.2,3,1,2,236,425,234,1128,35.85,33.7,2.15,0.6,-26.63,3,4,17.97,29.08,-11.11,0.59,-23.79,24.76,10.94,13.82,1.53,-16.09,99.95,91.47,8.48,0.72,-26.63
follow-and-fade-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,10.0482,follow-and-fade,long-history-core,fixed,8,0.35,0.5,0.4,0.2,3,1,2,236,425,234,1128,35.85,33.7,2.15,0.6,-26.63,3,4,17.97,29.08,-11.11,0.59,-23.79,24.76,10.94,13.82,1.53,-16.09,99.95,91.47,8.48,0.72,-26.63
follow-and-fade-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,10.0482,follow-and-fade,long-history-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,1,2,236,425,234,1128,35.85,33.7,2.15,0.6,-26.63,3,4,17.97,29.08,-11.11,0.59,-23.79,24.76,10.94,13.82,1.53,-16.09,99.95,91.47,8.48,0.72,-26.63
follow-and-fade-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,10.0482,follow-and-fade,long-history-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,1,2,236,425,234,1128,35.85,33.7,2.15,0.6,-26.63,3,4,17.97,29.08,-11.11,0.59,-23.79,24.76,10.94,13.82,1.53,-16.09,99.95,91.47,8.48,0.72,-26.63
fade-only-gfs-gefs-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,false,9.9941,fade-only,gfs-gefs-core,fixed,5,0.5,0.35,0.25,0.2,5,1,2,433,363,266,1096,9.01,33.7,-24.69,0.24,-30.85,3,4,30.56,29.08,1.48,1.01,-20.13,19.59,10.94,8.65,1.77,-8.23,70.2,91.47,-21.27,0.62,-30.85
fade-only-gfs-gefs-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,9.9941,fade-only,gfs-gefs-core,fixed,5,0.5,0.35,0.4,0.2,5,1,2,433,363,266,1096,9.01,33.7,-24.69,0.24,-30.85,3,4,30.56,29.08,1.48,1.01,-20.13,19.59,10.94,8.65,1.77,-8.23,70.2,91.47,-21.27,0.62,-30.85
follow-and-fade-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,9.7327,follow-and-fade,all-source-consensus,fixed,5,0.35,0.35,0.4,0.2,5,1,2,294,538,252,1110,32.08,33.7,-1.62,0.55,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,41.02,10.94,30.08,2.33,-12.44,120.53,91.47,29.06,0.81,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,9.7327,follow-and-fade,all-source-consensus,fixed,5,0.35,0.5,0.4,0.2,5,1,2,294,538,252,1110,32.08,33.7,-1.62,0.55,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,41.02,10.94,30.08,2.33,-12.44,120.53,91.47,29.06,0.81,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,9.7327,follow-and-fade,all-source-consensus,confidence-scaled,5,0.35,0.35,0.4,0.2,5,1,2,294,538,252,1110,32.08,33.7,-1.62,0.55,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,41.02,10.94,30.08,2.33,-12.44,120.53,91.47,29.06,0.81,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,9.7327,follow-and-fade,all-source-consensus,confidence-scaled,5,0.35,0.5,0.4,0.2,5,1,2,294,538,252,1110,32.08,33.7,-1.62,0.55,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,41.02,10.94,30.08,2.33,-12.44,120.53,91.47,29.06,0.81,-26.63
follow-and-fade-long-history-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-fixed,false,9.6848,follow-and-fade,long-history-core,fixed,5,0.35,0.35,0.4,0.2,3,1,4,288,450,243,1119,41.84,33.7,8.14,0.67,-26.63,3,4,14.65,29.08,-14.43,0.5,-25.94,38.44,10.94,27.5,2.12,-12.7,125.15,91.47,33.68,0.82,-26.63
fade-only-long-history-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv4-fixed,false,9.6336,fade-only,long-history-core,fixed,5,0.5,0.35,0.25,0.2,5,2,4,239,162,170,1192,29.83,33.7,-3.87,0.53,-26.63,3,4,24.95,29.08,-4.13,0.85,-22.43,18.81,10.94,7.87,1.7,-8.15,92.74,91.47,1.27,0.75,-26.63
fade-only-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh5-rh2-mv4-fixed,false,9.6336,fade-only,long-history-core,fixed,5,0.5,0.35,0.4,0.2,5,2,4,239,162,170,1192,29.83,33.7,-3.87,0.53,-26.63,3,4,24.95,29.08,-4.13,0.85,-22.43,18.81,10.94,7.87,1.7,-8.15,92.74,91.47,1.27,0.75,-26.63
fade-only-long-history-core-a5-c0.5-q0.5-wf0.25-rf0.2-fh5-rh2-mv4-fixed,false,9.6336,fade-only,long-history-core,fixed,5,0.5,0.5,0.25,0.2,5,2,4,239,162,170,1192,29.83,33.7,-3.87,0.53,-26.63,3,4,24.95,29.08,-4.13,0.85,-22.43,18.81,10.94,7.87,1.7,-8.15,92.74,91.47,1.27,0.75,-26.63
fade-only-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv4-fixed,false,9.6336,fade-only,long-history-core,fixed,5,0.5,0.5,0.4,0.2,5,2,4,239,162,170,1192,29.83,33.7,-3.87,0.53,-26.63,3,4,24.95,29.08,-4.13,0.85,-22.43,18.81,10.94,7.87,1.7,-8.15,92.74,91.47,1.27,0.75,-26.63
fade-only-long-history-core-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv4-confidence-scaled,false,9.5976,fade-only,long-history-core,confidence-scaled,5,0.5,0.35,0.25,0.2,5,2,4,239,162,170,1192,29.83,33.7,-3.87,0.53,-26.63,3,4,24.93,29.08,-4.15,0.85,-22.45,18.81,10.94,7.87,1.7,-8.15,92.7,91.47,1.23,0.75,-26.63
fade-only-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh5-rh2-mv4-confidence-scaled,false,9.5976,fade-only,long-history-core,confidence-scaled,5,0.5,0.35,0.4,0.2,5,2,4,239,162,170,1192,29.83,33.7,-3.87,0.53,-26.63,3,4,24.93,29.08,-4.15,0.85,-22.45,18.81,10.94,7.87,1.7,-8.15,92.7,91.47,1.23,0.75,-26.63
fade-only-long-history-core-a5-c0.5-q0.5-wf0.25-rf0.2-fh5-rh2-mv4-confidence-scaled,false,9.5976,fade-only,long-history-core,confidence-scaled,5,0.5,0.5,0.25,0.2,5,2,4,239,162,170,1192,29.83,33.7,-3.87,0.53,-26.63,3,4,24.93,29.08,-4.15,0.85,-22.45,18.81,10.94,7.87,1.7,-8.15,92.7,91.47,1.23,0.75,-26.63
fade-only-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv4-confidence-scaled,false,9.5976,fade-only,long-history-core,confidence-scaled,5,0.5,0.5,0.4,0.2,5,2,4,239,162,170,1192,29.83,33.7,-3.87,0.53,-26.63,3,4,24.93,29.08,-4.15,0.85,-22.45,18.81,10.94,7.87,1.7,-8.15,92.7,91.47,1.23,0.75,-26.63
follow-and-fade-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,false,9.4207,follow-and-fade,long-history-core,fixed,8,0.35,0.35,0.4,0.2,3,2,2,236,425,244,1118,31.09,33.7,-2.61,0.54,-26.63,2,4,20.72,29.08,-8.36,0.66,-22.95,6.41,10.94,-4.53,0.53,-18.25,68.41,91.47,-23.06,0.57,-26.63
follow-and-fade-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,false,9.4207,follow-and-fade,long-history-core,fixed,8,0.35,0.5,0.4,0.2,3,2,2,236,425,244,1118,31.09,33.7,-2.61,0.54,-26.63,2,4,20.72,29.08,-8.36,0.66,-22.95,6.41,10.94,-4.53,0.53,-18.25,68.41,91.47,-23.06,0.57,-26.63
follow-and-fade-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,9.4207,follow-and-fade,long-history-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,2,2,236,425,244,1118,31.09,33.7,-2.61,0.54,-26.63,2,4,20.72,29.08,-8.36,0.66,-22.95,6.41,10.94,-4.53,0.53,-18.25,68.41,91.47,-23.06,0.57,-26.63
follow-and-fade-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,9.4207,follow-and-fade,long-history-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,2,2,236,425,244,1118,31.09,33.7,-2.61,0.54,-26.63,2,4,20.72,29.08,-8.36,0.66,-22.95,6.41,10.94,-4.53,0.53,-18.25,68.41,91.47,-23.06,0.57,-26.63
follow-and-fade-ncep-complex-a8-c0.35-q0.35-wf0.25-rf0.2-fh5-rh2-mv4-fixed,false,9.3276,follow-and-fade,ncep-complex,fixed,8,0.35,0.35,0.25,0.2,5,2,4,481,789,534,828,25.83,33.7,-7.87,0.46,-40.47,3,4,17.59,29.08,-11.49,0.63,-23.77,20.26,10.94,9.32,1.6,-11.44,77.94,91.47,-13.53,0.64,-40.47
follow-and-fade-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,9.2767,follow-and-fade,all-source-consensus,confidence-scaled,5,0.35,0.35,0.4,0.2,3,2,2,294,534,250,1112,34.78,33.7,1.08,0.58,-26.63,2,4,17.37,29.08,-11.71,0.57,-25.08,2.05,10.94,-8.89,0.26,-19.25,61.44,91.47,-30.03,0.53,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,9.2767,follow-and-fade,all-source-consensus,confidence-scaled,5,0.35,0.5,0.4,0.2,3,2,2,294,534,250,1112,34.78,33.7,1.08,0.58,-26.63,2,4,17.37,29.08,-11.71,0.57,-25.08,2.05,10.94,-8.89,0.26,-19.25,61.44,91.47,-30.03,0.53,-26.63
follow-and-fade-gfs-gefs-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv4-confidence-scaled,false,9.185,follow-and-fade,gfs-gefs-core,confidence-scaled,5,0.35,0.5,0.4,0.2,5,2,4,535,879,545,817,37.16,33.7,3.46,0.54,-48.18,2,4,13.16,29.08,-15.92,0.47,-25.32,41.21,10.94,30.27,2.42,-9.9,119.18,91.47,27.71,0.75,-48.18
fade-only-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,9.1538,fade-only,long-history-core,confidence-scaled,8,0.5,0.35,0.25,0.2,5,2,2,218,183,188,1174,28.81,33.7,-4.89,0.52,-26.63,3,4,24.84,29.08,-4.24,0.85,-22.82,13.02,10.94,2.08,1.23,-10.02,81.76,91.47,-9.71,0.69,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,9.1538,fade-only,long-history-core,confidence-scaled,8,0.5,0.35,0.4,0.2,5,2,2,218,183,188,1174,28.81,33.7,-4.89,0.52,-26.63,3,4,24.84,29.08,-4.24,0.85,-22.82,13.02,10.94,2.08,1.23,-10.02,81.76,91.47,-9.71,0.69,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,9.1538,fade-only,long-history-core,confidence-scaled,8,0.5,0.5,0.25,0.2,5,2,2,218,183,188,1174,28.81,33.7,-4.89,0.52,-26.63,3,4,24.84,29.08,-4.24,0.85,-22.82,13.02,10.94,2.08,1.23,-10.02,81.76,91.47,-9.71,0.69,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,9.1538,fade-only,long-history-core,confidence-scaled,8,0.5,0.5,0.4,0.2,5,2,2,218,183,188,1174,28.81,33.7,-4.89,0.52,-26.63,3,4,24.84,29.08,-4.24,0.85,-22.82,13.02,10.94,2.08,1.23,-10.02,81.76,91.47,-9.71,0.69,-26.63
follow-and-fade-long-history-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,false,9.0868,follow-and-fade,long-history-core,confidence-scaled,5,0.35,0.35,0.4,0.2,3,1,4,288,450,243,1119,41.23,33.7,7.53,0.66,-26.63,3,4,14.65,29.08,-14.43,0.5,-25.94,38.44,10.94,27.5,2.12,-12.7,124.18,91.47,32.71,0.82,-26.63
follow-and-fade-all-source-consensus-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,9.0528,follow-and-fade,all-source-consensus,fixed,8,0.35,0.35,0.4,0.2,5,1,2,251,460,250,1112,33.45,33.7,-0.25,0.56,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,32.22,10.94,21.28,1.91,-16.61,108.92,91.47,17.45,0.76,-26.63
follow-and-fade-all-source-consensus-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,9.0528,follow-and-fade,all-source-consensus,fixed,8,0.35,0.5,0.4,0.2,5,1,2,251,460,250,1112,33.45,33.7,-0.25,0.56,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,32.22,10.94,21.28,1.91,-16.61,108.92,91.47,17.45,0.76,-26.63
follow-and-fade-all-source-consensus-a8-c0.35-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,9.0528,follow-and-fade,all-source-consensus,confidence-scaled,8,0.35,0.35,0.4,0.2,5,1,2,251,460,250,1112,33.45,33.7,-0.25,0.56,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,32.22,10.94,21.28,1.91,-16.61,108.92,91.47,17.45,0.76,-26.63
follow-and-fade-all-source-consensus-a8-c0.35-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,9.0528,follow-and-fade,all-source-consensus,confidence-scaled,8,0.35,0.5,0.4,0.2,5,1,2,251,460,250,1112,33.45,33.7,-0.25,0.56,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,32.22,10.94,21.28,1.91,-16.61,108.92,91.47,17.45,0.76,-26.63
fade-only-long-history-core-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-fixed,false,9.0328,fade-only,long-history-core,fixed,5,0.35,0.5,0.25,0.2,5,2,2,286,237,205,1157,31.64,33.7,-2.06,0.56,-26.63,3,4,22.29,29.08,-6.79,0.78,-24.08,11.9,10.94,0.96,1.12,-10.02,80.14,91.47,-11.33,0.68,-26.63
fade-only-long-history-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,9.0328,fade-only,long-history-core,fixed,5,0.35,0.5,0.4,0.2,5,2,2,286,237,205,1157,31.64,33.7,-2.06,0.56,-26.63,3,4,22.29,29.08,-6.79,0.78,-24.08,11.9,10.94,0.96,1.12,-10.02,80.14,91.47,-11.33,0.68,-26.63
fade-only-long-history-core-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,9.0328,fade-only,long-history-core,confidence-scaled,5,0.35,0.5,0.25,0.2,5,2,2,286,237,205,1157,31.64,33.7,-2.06,0.56,-26.63,3,4,22.29,29.08,-6.79,0.78,-24.08,11.9,10.94,0.96,1.12,-10.02,80.14,91.47,-11.33,0.68,-26.63
fade-only-long-history-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,9.0328,fade-only,long-history-core,confidence-scaled,5,0.35,0.5,0.4,0.2,5,2,2,286,237,205,1157,31.64,33.7,-2.06,0.56,-26.63,3,4,22.29,29.08,-6.79,0.78,-24.08,11.9,10.94,0.96,1.12,-10.02,80.14,91.47,-11.33,0.68,-26.63
follow-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,9.0267,follow-only,long-history-core,fixed,8,0.35,0.35,0.4,0.2,3,1,2,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-fixed,false,9.0267,follow-only,long-history-core,fixed,8,0.35,0.35,0.4,0.2,3,1,4,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,false,9.0267,follow-only,long-history-core,fixed,8,0.35,0.35,0.4,0.2,3,2,2,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv4-fixed,false,9.0267,follow-only,long-history-core,fixed,8,0.35,0.35,0.4,0.2,3,2,4,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,9.0267,follow-only,long-history-core,fixed,8,0.35,0.5,0.4,0.2,3,1,2,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-fixed,false,9.0267,follow-only,long-history-core,fixed,8,0.35,0.5,0.4,0.2,3,1,4,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
