issueDate,targetDate,leadDays,windowId,modelId,symbol,priorTradeDate,entryTradeDate,targetTradeDate,priorClose,entryClose,targetClose,returnPctPriorCloseToTarget,returnPctEntryCloseToTarget,qualifies
2024-03-18,2024-03-26,8,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-15,2024-03-18,2024-03-26,1.6549999713897705,1.7029999494552612,1.5750000476837158,-4.834,-7.516,false
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-18,2024-03-19,2024-03-20,15.34000015258789,15.640000343322754,15.369999885559082,0.196,-1.726,false
2024-03-19,2024-03-20,1,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-18,2024-03-19,2024-03-20,1.7029999494552612,1.74399995803833,1.6990000009536743,-0.235,-2.58,false
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-15,2024-03-18,2024-03-28,15.130000114440918,15.34000015258789,14.569999694824219,-3.701,-5.02,false
2024-03-18,2024-03-28,10,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-15,2024-03-18,2024-03-28,1.6549999713897705,1.7029999494552612,1.7630000114440918,6.526,3.523,false
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-18,2024-03-19,2024-03-21,15.34000015258789,15.640000343322754,15.319999694824219,-0.13,-2.046,false
2024-03-19,2024-03-21,2,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-18,2024-03-19,2024-03-21,1.7029999494552612,1.74399995803833,1.6829999685287476,-1.174,-3.498,false
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-18,2024-03-19,2024-03-22,15.34000015258789,15.640000343322754,15.109999656677246,-1.499,-3.389,false
2024-03-19,2024-03-22,3,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-18,2024-03-19,2024-03-22,1.7029999494552612,1.74399995803833,1.659000039100647,-2.584,-4.874,false
2024-03-19,2024-03-27,8,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-18,2024-03-19,2024-03-27,15.34000015258789,15.640000343322754,14.350000381469727,-6.454,-8.248,false
2024-03-19,2024-03-27,8,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-18,2024-03-19,2024-03-27,1.7029999494552612,1.74399995803833,1.718000054359436,0.881,-1.491,false
