date,symbol,weightedAnomalyF,coveragePct,extremeCount,sampledWeight,locationCount,heatingSeason,qualifies,open,close,volume,storageBcf,dailyReturnPct
2023-09-11,NG=F,3.19,0,0,1.06,18,false,false,2.61,2.608,110879,3205,0.115
2023-09-12,UNG,2.06,0,0,1.06,18,false,false,27.32,28.200001,7909750,3205,5.067
2023-09-12,NG=F,2.06,0,0,1.06,18,false,false,2.62,2.743,202189,3205,5.176
2023-09-13,UNG,0.19,0.057,0,1.06,18,false,false,27.6,27.799999,5935250,3205,-1.418
2023-09-13,NG=F,0.19,0.057,0,1.06,18,false,false,2.747,2.68,191712,3205,-2.297
2023-09-14,UNG,-0.9,0,0,1.06,18,false,false,28.32,27.719999,5912875,3205,-0.288
2023-09-14,NG=F,-0.9,0,0,1.06,18,false,false,2.715,2.708,154082,3205,1.045
2023-09-15,UNG,-1.52,0,0,1.06,18,false,false,27.639999,27.24,3182575,3269,-1.732
2023-09-15,NG=F,-1.52,0,0,1.06,18,false,false,2.704,2.644,127780,3269,-2.363
2023-09-18,UNG,-0.94,0,0,1.06,18,false,false,27.440001,27.799999,3606075,3269,2.056
2023-09-18,NG=F,-0.94,0,0,1.06,18,false,false,2.624,2.728,128308,3269,3.177
2023-09-19,UNG,0.4,0,0,1.06,18,false,false,28,28.120001,4768750,3269,1.151
2023-09-19,NG=F,0.4,0,0,1.06,18,false,false,2.729,2.848,164806,3269,4.399
2023-09-20,UNG,2.51,0,0,1.06,18,false,false,27.120001,27.16,3572375,3269,-3.414
2023-09-20,NG=F,2.51,0,0,1.06,18,false,false,2.819,2.733,140309,3269,-4.038
2023-09-21,UNG,2.96,0,0,1.06,18,false,false,27.200001,26.48,6223475,3269,-2.504
2023-09-21,NG=F,2.96,0,0,1.06,18,false,false,2.732,2.61,99971,3269,-4.501
2023-09-22,UNG,2.8,0,0,1.06,18,false,false,26.719999,26.799999,2896100,3359,1.208
2023-09-22,NG=F,2.8,0,0,1.06,18,false,false,2.624,2.637,52641,3359,1.034
2023-09-25,UNG,3.56,0,0,1.06,18,false,false,26.959999,26.959999,2890475,3359,0.597
2023-09-25,NG=F,3.56,0,0,1.06,18,false,false,2.657,2.639,36175,3359,0.076
2023-09-26,UNG,2.46,0,0,1.06,18,false,false,26.440001,26.440001,4016275,3359,-1.929
2023-09-26,NG=F,2.46,0,0,1.06,18,false,false,2.638,2.656,57087,3359,0.644
2023-09-27,UNG,1.37,0,0,1.06,18,false,false,26.68,26.879999,3268200,3359,1.664
2023-09-27,NG=F,1.37,0,0,1.06,18,false,false,2.656,2.764,136011,3359,4.066
2023-09-28,UNG,2.31,0,0,1.06,18,false,false,27.360001,27.360001,3918950,3359,1.786
2023-09-28,NG=F,2.31,0,0,1.06,18,false,false,2.891,2.945,123674,3359,6.548
2023-09-29,UNG,5.69,0,0,1.06,18,false,false,26.92,27.32,3854100,3445,-0.146
2023-09-29,NG=F,5.69,0,0,1.06,18,false,false,2.949,2.929,114663,3445,-0.543
2023-10-02,UNG,8.32,0,0,1.06,18,false,false,26.84,26.52,3996050,3445,-2.928
2023-10-02,NG=F,8.32,0,0,1.06,18,false,false,2.958,2.84,124338,3445,-3.039
2023-10-03,UNG,8.46,0,0,1.06,18,false,false,26.959999,27.440001,3991100,3445,3.469
2023-10-03,NG=F,8.46,0,0,1.06,18,false,false,2.842,2.949,128578,3445,3.838
2023-10-04,UNG,8.01,0,0,1.06,18,false,false,28.32,27.92,4581000,3445,1.749
2023-10-04,NG=F,8.01,0,0,1.06,18,false,false,2.94,2.962,155568,3445,0.441
2023-10-05,UNG,5.67,0,0,1.06,18,false,false,28.200001,29.639999,7249925,3445,6.16
2023-10-05,NG=F,5.67,0,0,1.06,18,false,false,2.988,3.166,220407,3445,6.887
2023-10-06,UNG,2.99,0,0,1.06,18,false,false,29.84,30.959999,8161200,3529,4.453
2023-10-06,NG=F,2.99,0,0,1.06,18,false,false,3.183,3.338,247997,3529,5.433
2023-10-09,UNG,-5.11,0.217,0,1.06,18,false,false,31.16,31.52,4717150,3529,1.809
2023-10-09,NG=F,-5.11,0.217,0,1.06,18,false,false,3.35,3.376,208300,3529,1.138
2023-10-10,UNG,-2.15,0,0,1.06,18,false,false,31.6,31.6,3745825,3529,0.254
2023-10-10,NG=F,-2.15,0,0,1.06,18,false,false,3.371,3.382,170101,3529,0.178
2023-10-11,UNG,0.5,0,0,1.06,18,false,false,30.68,31.6,5684850,3529,0
2023-10-11,NG=F,0.5,0,0,1.06,18,false,false,3.405,3.377,211414,3529,-0.148
2023-10-12,UNG,2,0,0,1.06,18,false,false,31.120001,31.200001,4165800,3529,-1.266
2023-10-12,NG=F,2,0,0,1.06,18,false,false,3.385,3.344,160315,3529,-0.977
2023-10-13,UNG,1.68,0,0,1.06,18,false,false,30.32,30,3857950,3626,-3.846
2023-10-13,NG=F,1.68,0,0,1.06,18,false,false,3.346,3.236,139194,3626,-3.23
2023-10-16,UNG,-3.82,0.16,0,1.06,18,false,false,29.200001,29.120001,5720700,3626,-2.933
2023-10-16,NG=F,-3.82,0.16,0,1.06,18,false,false,3.185,3.109,165019,3626,-3.925
2023-10-17,UNG,-1.36,0.047,0,1.06,18,false,false,28.84,28.719999,3921025,3626,-1.374
2023-10-17,NG=F,-1.36,0.047,0,1.06,18,false,false,3.124,3.079,133591,3626,-0.965
2023-10-18,UNG,1.3,0,0,1.06,18,false,false,29.32,28.719999,2539625,3626,0
2023-10-18,NG=F,1.3,0,0,1.06,18,false,false,3.061,3.056,122851,3626,-0.747
2023-10-19,UNG,3.23,0,0,1.06,18,false,false,28.6,27.639999,4897800,3626,-3.76
2023-10-19,NG=F,3.23,0,0,1.06,18,false,false,3.072,2.957,138650,3626,-3.24
2023-10-20,UNG,4.17,0,0,1.06,18,false,false,27.120001,27.120001,4099475,3700,-1.881
2023-10-20,NG=F,4.17,0,0,1.06,18,false,false,2.959,2.899,144044,3700,-1.961
2023-10-23,UNG,2.52,0,0,1.06,18,false,false,27.08,27.24,3044750,3700,0.442
2023-10-23,NG=F,2.52,0,0,1.06,18,false,false,2.905,2.926,99128,3700,0.931
2023-10-24,UNG,6.07,0,0,1.06,18,false,false,27.200001,27.84,2866950,3700,2.203
2023-10-24,NG=F,6.07,0,0,1.06,18,false,false,2.918,2.971,65427,3700,1.538
2023-10-25,UNG,8.61,0,0,1.06,18,false,false,28,28.280001,3165200,3700,1.58
2023-10-25,NG=F,8.61,0,0,1.06,18,false,false,2.975,3.01,31461,3700,1.313
2023-10-26,UNG,11.54,0,0,1.06,18,false,false,28.280001,29.24,6092200,3700,3.395
2023-10-26,NG=F,11.54,0,0,1.06,18,false,false,3.028,3.214,88611,3700,6.777
2023-10-27,UNG,11.26,0,0,1.06,18,false,false,29.68,28.799999,5012350,3779,-1.505
2023-10-27,NG=F,11.26,0,0,1.06,18,false,false,3.251,3.164,140955,3779,-1.556
2023-10-30,UNG,-2.39,0.462,4,1.06,18,false,false,27.799999,27.799999,3245700,3779,-3.472
2023-10-30,NG=F,-2.39,0.462,4,1.06,18,false,false,3.4,3.352,119526,3779,5.942
2023-10-31,UNG,-9.42,0.566,7,1.06,18,false,true,29.040001,30,5871475,3779,7.914
2023-10-31,NG=F,-9.42,0.566,7,1.06,18,false,true,3.33,3.575,238330,3779,6.653
2023-11-01,UNG,-11.47,0.811,6,1.06,18,true,true,28.68,29.08,4012675,3779,-3.067
2023-11-01,NG=F,-11.47,0.811,6,1.06,18,true,true,3.6,3.494,151262,3779,-2.266
2023-11-02,UNG,-7.93,0.613,0,1.06,18,true,false,28.559999,29.16,3185550,3779,0.275
2023-11-02,NG=F,-7.93,0.613,0,1.06,18,true,false,3.506,3.472,118508,3779,-0.63
2023-11-03,UNG,-1.47,0,0,1.06,18,true,false,29.120001,29.040001,2292275,3773,-0.412
2023-11-03,NG=F,-1.47,0,0,1.06,18,true,false,3.51,3.515,110113,3773,1.238
2023-11-06,UNG,6.84,0,0,1.06,18,true,false,27.68,27.280001,5901550,3773,-6.061
2023-11-06,NG=F,6.84,0,0,1.06,18,true,false,3.373,3.264,185742,3773,-7.141
2023-11-07,UNG,9.74,0,0,1.06,18,true,false,25.959999,26.440001,6042550,3773,-3.079
2023-11-07,NG=F,9.74,0,0,1.06,18,true,false,3.273,3.14,186182,3773,-3.799
2023-11-08,UNG,9.08,0,0,1.06,18,true,false,25.84,26.16,7214600,3773,-1.059
2023-11-08,NG=F,9.08,0,0,1.06,18,true,false,3.176,3.106,172750,3773,-1.083
2023-11-09,UNG,6.46,0,0,1.06,18,true,false,25.68,25.360001,6067550,3773,-3.058
2023-11-09,NG=F,6.46,0,0,1.06,18,true,false,3.122,3.041,142578,3773,-2.093
2023-11-10,UNG,1.19,0,0,1.06,18,true,false,25.4,25.32,3644725,3833,-0.158
2023-11-10,NG=F,1.19,0,0,1.06,18,true,false,3.038,3.033,106720,3833,-0.263
2023-11-13,UNG,2.64,0,0,1.06,18,true,false,26.32,26.879999,5731050,3833,6.161
2023-11-13,NG=F,2.64,0,0,1.06,18,true,false,3.064,3.197,165652,3833,5.407
2023-11-14,UNG,3.54,0,0,1.06,18,true,false,26.24,25.84,5518075,3833,-3.869
2023-11-14,NG=F,3.54,0,0,1.06,18,true,false,3.233,3.106,146724,3833,-2.846
2023-11-15,UNG,3.45,0,0,1.06,18,true,false,26.52,26.24,4995375,3833,1.548
2023-11-15,NG=F,3.45,0,0,1.06,18,true,false,3.106,3.19,153744,3833,2.704
2023-11-16,UNG,8.61,0,0,1.06,18,true,false,26.280001,25.48,6122450,3833,-2.896
2023-11-16,NG=F,8.61,0,0,1.06,18,true,false,3.151,3.062,179663,3833,-4.013
2023-11-17,UNG,9.54,0,0,1.06,18,true,false,24.559999,24.639999,7381200,3826,-3.297
2023-11-17,NG=F,9.54,0,0,1.06,18,true,false,3.055,2.96,159777,3826,-3.331
2023-11-20,UNG,2.4,0.057,0,1.06,18,true,false,24,23.959999,4484700,3826,-2.76
2023-11-20,NG=F,2.4,0.057,0,1.06,18,true,false,2.957,2.882,113704,3826,-2.635
2023-11-21,UNG,2.62,0,0,1.06,18,true,false,23.799999,23.559999,4155425,3826,-1.669
2023-11-21,NG=F,2.62,0,0,1.06,18,true,false,2.886,2.846,103671,3826,-1.249
2023-11-22,UNG,1.95,0.047,0,1.06,18,true,false,23.559999,23.92,3733100,3826,1.528
2023-11-22,NG=F,1.95,0.047,0,1.06,18,true,false,2.867,2.897,59224,3826,1.792
2023-11-23,NG=F,-0.13,0,0,1.06,18,true,false,2.897,2.934,59224,3826,1.277
2023-11-24,UNG,-2.01,0.038,0,1.06,18,true,false,23.360001,23.639999,2641800,3836,-1.171
2023-11-24,NG=F,-2.01,0.038,0,1.06,18,true,false,2.897,2.855,34118,3836,-2.693
2023-11-27,UNG,-5.38,0.368,0,1.06,18,true,false,23,23.200001,4550975,3836,-1.861
2023-11-27,NG=F,-5.38,0.368,0,1.06,18,true,false,2.778,2.794,67039,3836,-2.137
2023-11-28,UNG,-9.69,0.849,1,1.06,18,true,true,22.799999,22.08,8394675,3836,-4.828
2023-11-28,NG=F,-9.69,0.849,1,1.06,18,true,true,2.79,2.706,187190,3836,-3.15
2023-11-29,UNG,-6.88,0.434,1,1.06,18,true,false,22.52,22.040001,5735950,3836,-0.181
2023-11-29,NG=F,-6.88,0.434,1,1.06,18,true,false,2.792,2.804,141591,3836,3.622
2023-11-30,UNG,0.26,0,0,1.06,18,true,false,22.280001,22.08,4460975,3836,0.181
2023-11-30,NG=F,0.26,0,0,1.06,18,true,false,2.799,2.802,147752,3836,-0.071
2023-12-01,UNG,3.63,0,0,1.06,18,true,false,21.799999,21.799999,3702800,3719,-1.268
2023-12-01,NG=F,3.63,0,0,1.06,18,true,false,2.809,2.814,133190,3719,0.428
2023-12-04,UNG,3.14,0,0,1.06,18,true,false,21.120001,21.360001,5489575,3719,-2.018
2023-12-04,NG=F,3.14,0,0,1.06,18,true,false,2.728,2.694,161786,3719,-4.264
2023-12-05,UNG,1.67,0,0,1.06,18,true,false,21.879999,21.360001,3711625,3719,0
2023-12-05,NG=F,1.67,0,0,1.06,18,true,false,2.699,2.71,119974,3719,0.594
2023-12-06,UNG,0.59,0,0,1.06,18,true,false,21.4,20.24,8085700,3719,-5.243
2023-12-06,NG=F,0.59,0,0,1.06,18,true,false,2.699,2.569,218374,3719,-5.203
2023-12-07,UNG,4.2,0,0,1.06,18,true,false,20.200001,20.280001,5495650,3719,0.198
2023-12-07,NG=F,4.2,0,0,1.06,18,true,false,2.569,2.585,248396,3719,0.623
2023-12-08,UNG,10.57,0,0,1.06,18,true,false,20.32,20.08,3927750,3664,-0.986
2023-12-08,NG=F,10.57,0,0,1.06,18,true,false,2.559,2.581,190998,3664,-0.155
2023-12-11,UNG,0.5,0,0,1.06,18,true,false,18.360001,19.24,10165050,3664,-4.183
2023-12-11,NG=F,0.5,0,0,1.06,18,true,false,2.49,2.431,330300,3664,-5.812
2023-12-12,UNG,-0.18,0,0,1.06,18,true,false,18.6,18.08,6672625,3664,-6.029
2023-12-12,NG=F,-0.18,0,0,1.06,18,true,false,2.438,2.311,223455,3664,-4.936
2023-12-13,UNG,0.82,0,0,1.06,18,true,false,18.08,18.4,5763600,3664,1.77
2023-12-13,NG=F,0.82,0,0,1.06,18,true,false,2.278,2.335,255188,3664,1.039
2023-12-14,UNG,1.4,0,0,1.06,18,true,false,18.559999,19.040001,5652850,3664,3.478
2023-12-14,NG=F,1.4,0,0,1.06,18,true,false,2.353,2.392,159486,3664,2.441
2023-12-15,UNG,5.29,0,0,1.06,18,true,false,19.4,19.32,6457750,3577,1.471
2023-12-15,NG=F,5.29,0,0,1.06,18,true,false,2.408,2.491,189244,3577,4.139
2023-12-18,UNG,5.79,0,0,1.06,18,true,false,20.200001,19.559999,4911850,3577,1.242
2023-12-18,NG=F,5.79,0,0,1.06,18,true,false,2.503,2.503,154295,3577,0.482
2023-12-19,UNG,-0.78,0.113,0,1.06,18,true,false,18.84,19.6,5454600,3577,0.205
2023-12-19,NG=F,-0.78,0.113,0,1.06,18,true,false,2.519,2.492,170435,3577,-0.439
2023-12-20,UNG,2.21,0,0,1.06,18,true,false,19.280001,18.799999,4446375,3577,-4.082
2023-12-20,NG=F,2.21,0,0,1.06,18,true,false,2.557,2.447,125263,3577,-1.806
2023-12-21,UNG,3.93,0,0,1.06,18,true,false,19.360001,19.959999,5622950,3577,6.17
2023-12-21,NG=F,3.93,0,0,1.06,18,true,false,2.427,2.572,84545,3577,5.108
2023-12-22,UNG,4.84,0,0,1.06,18,true,false,19.6,20.16,3390700,3490,1.002
2023-12-22,NG=F,4.84,0,0,1.06,18,true,false,2.584,2.61,42835,3490,1.477
2023-12-26,UNG,10.96,0,0,1.06,18,true,false,19.559999,19.719999,5146400,3490,-2.183
2023-12-26,NG=F,10.96,0,0,1.06,18,true,false,2.545,2.55,50762,3490,-2.299
2023-12-27,UNG,9.08,0,0,1.06,18,true,false,20.4,19.799999,5584225,3490,0.406
2023-12-27,NG=F,9.08,0,0,1.06,18,true,false,2.58,2.619,129265,3490,2.706
2023-12-28,UNG,6.89,0,0,1.06,18,true,false,20.4,20.559999,5608525,3490,3.838
2023-12-28,NG=F,6.89,0,0,1.06,18,true,false,2.455,2.557,116059,3490,-2.367
2023-12-29,UNG,3.8,0.113,0,1.06,18,true,false,20.4,20.280001,3644275,3476,-1.362
2023-12-29,NG=F,3.8,0.113,0,1.06,18,true,false,2.539,2.514,89598,3476,-1.682
2024-01-02,UNG,0.47,0,0,1.06,18,true,false,20.959999,20.76,4600875,3476,2.367
2024-01-02,NG=F,0.47,0,0,1.06,18,true,false,2.605,2.568,132454,3476,2.148
2024-01-03,UNG,1.13,0,0,1.06,18,true,false,21.68,21.76,6721225,3476,4.817
2024-01-03,NG=F,1.13,0,0,1.06,18,true,false,2.575,2.668,166472,3476,3.894
2024-01-04,UNG,0.41,0,0,1.06,18,true,false,22.879999,23.08,11130100,3476,6.066
2024-01-04,NG=F,0.41,0,0,1.06,18,true,false,2.688,2.821,206311,3476,5.735
2024-01-05,UNG,0.58,0,0,1.06,18,true,false,21.92,23.360001,8500300,3336,1.213
2024-01-05,NG=F,0.58,0,0,1.06,18,true,false,2.845,2.893,187503,3336,2.552
2024-01-08,UNG,4.14,0,0,1.06,18,true,false,22.24,24.040001,9126150,3336,2.911
2024-01-08,NG=F,4.14,0,0,1.06,18,true,false,2.95,2.98,237672,3336,3.007
2024-01-09,UNG,6.9,0,0,1.06,18,true,false,25.559999,25.92,21309100,3336,7.82
2024-01-09,NG=F,6.9,0,0,1.06,18,true,false,2.943,3.19,351780,3336,7.047
2024-01-10,UNG,4.98,0,0,1.06,18,true,false,24.799999,24.6,12598425,3336,-5.093
2024-01-10,NG=F,4.98,0,0,1.06,18,true,false,3.167,3.039,258013,3336,-4.734
2024-01-11,UNG,3.31,0,0,1.06,18,true,false,24.559999,25.16,13421125,3336,2.276
2024-01-11,NG=F,3.31,0,0,1.06,18,true,false,3.029,3.097,235033,3336,1.909
2024-01-12,UNG,1.86,0.085,0,1.06,18,true,false,27.08,27.280001,17415325,3182,8.426
2024-01-12,NG=F,1.86,0.085,0,1.06,18,true,false,3.118,3.313,265883,3182,6.974
2024-01-16,UNG,-12.95,0.632,9,1.06,18,true,true,23.959999,23.120001,10722650,3182,-15.249
2024-01-16,NG=F,-12.95,0.632,9,1.06,18,true,true,3.113,2.9,228164,3182,-12.466
2024-01-17,UNG,-11.86,0.83,5,1.06,18,true,true,23.040001,23.280001,4653525,3182,0.692
2024-01-17,NG=F,-11.86,0.83,5,1.06,18,true,true,2.843,2.87,150330,3182,-1.034
2024-01-18,UNG,-3.13,0.038,0,1.06,18,true,false,23,22.24,9471075,3182,-4.467
2024-01-18,NG=F,-3.13,0.038,0,1.06,18,true,false,2.876,2.697,151819,3182,-6.028
2024-01-19,UNG,-6.6,0.349,3,1.06,18,true,false,21.559999,20.799999,6796100,2856,-6.475
2024-01-19,NG=F,-6.6,0.349,3,1.06,18,true,false,2.712,2.519,138427,2856,-6.6
2024-01-22,UNG,-1.2,0.085,0,1.06,18,true,false,19.68,19.68,6373050,2856,-5.385
2024-01-22,NG=F,-1.2,0.085,0,1.06,18,true,false,2.38,2.419,121583,2856,-3.97
2024-01-23,UNG,4.87,0,0,1.06,18,true,false,19.440001,20.120001,5066450,2856,2.236
2024-01-23,NG=F,4.87,0,0,1.06,18,true,false,2.437,2.45,69155,2856,1.282
2024-01-24,UNG,10.35,0,0,1.06,18,true,false,20.66,21.059999,14022500,2856,4.672
2024-01-24,NG=F,10.35,0,0,1.06,18,true,false,2.498,2.641,65497,2856,7.796
2024-01-25,UNG,14.29,0,0,1.06,18,true,false,21.08,20.1,8717900,2856,-4.558
2024-01-25,NG=F,14.29,0,0,1.06,18,true,false,2.683,2.571,44984,2856,-2.651
2024-01-26,UNG,14.05,0,0,1.06,18,true,false,19.950001,20.139999,8125700,2659,0.199
2024-01-26,NG=F,14.05,0,0,1.06,18,true,false,2.607,2.712,73015,2659,5.484
2024-01-29,UNG,5.49,0,0,1.06,18,true,false,19.57,19.129999,5795200,2659,-5.015
2024-01-29,NG=F,5.49,0,0,1.06,18,true,false,2.68,2.49,164621,2659,-8.186
2024-01-30,UNG,6.24,0,0,1.06,18,true,false,19.370001,19.4,5834700,2659,1.411
2024-01-30,NG=F,6.24,0,0,1.06,18,true,false,2.06,2.077,139745,2659,-16.586
2024-01-31,UNG,7.04,0,0,1.06,18,true,false,19.5,19.629999,6202000,2659,1.186
2024-01-31,NG=F,7.04,0,0,1.06,18,true,false,2.09,2.1,142856,2659,1.107
2024-02-01,UNG,7.65,0,0,1.06,18,true,false,19.42,18.91,5781500,2659,-3.668
2024-02-01,NG=F,7.65,0,0,1.06,18,true,false,2.134,2.05,161340,2659,-2.381
2024-02-02,UNG,9.38,0,0,1.06,18,true,false,19.15,19.360001,6514300,2584,2.38
2024-02-02,NG=F,9.38,0,0,1.06,18,true,false,2.054,2.079,125062,2584,1.415
2024-02-05,UNG,5.82,0,0,1.06,18,true,false,19.219999,19.25,4360700,2584,-0.568
2024-02-05,NG=F,5.82,0,0,1.06,18,true,false,2.11,2.082,136031,2584,0.144
2024-02-06,UNG,4.52,0,0,1.06,18,true,false,18.75,18.540001,5555200,2584,-3.688
2024-02-06,NG=F,4.52,0,0,1.06,18,true,false,2.068,2.009,137680,2584,-3.506
2024-02-07,UNG,6.31,0,0,1.06,18,true,false,18.68,18.24,4740400,2584,-1.618
2024-02-07,NG=F,6.31,0,0,1.06,18,true,false,2.003,1.967,204064,2584,-2.091
2024-02-08,UNG,12.12,0,0,1.06,18,true,false,18.059999,17.42,9906700,2584,-4.496
2024-02-08,NG=F,12.12,0,0,1.06,18,true,false,1.97,1.917,237169,2584,-2.542
2024-02-09,UNG,14.43,0,0,1.06,18,true,false,17.41,17.15,6839600,2530,-1.55
2024-02-09,NG=F,14.43,0,0,1.06,18,true,false,1.885,1.847,247314,2530,-3.652
2024-02-12,UNG,8.7,0,0,1.06,18,true,false,17.059999,16.17,10455500,2530,-5.714
2024-02-12,NG=F,8.7,0,0,1.06,18,true,false,1.805,1.768,242152,2530,-4.277
2024-02-13,UNG,5.98,0,0,1.06,18,true,false,15.62,15.52,11384200,2530,-4.02
2024-02-13,NG=F,5.98,0,0,1.06,18,true,false,1.754,1.689,286586,2530,-4.468
2024-02-14,UNG,4.27,0,0,1.06,18,true,false,15.29,14.89,11068100,2530,-4.059
2024-02-14,NG=F,4.27,0,0,1.06,18,true,false,1.669,1.609,208956,2530,-4.737
2024-02-15,UNG,5.36,0,0,1.06,18,true,false,15.07,14.81,11075200,2530,-0.537
2024-02-15,NG=F,5.36,0,0,1.06,18,true,false,1.611,1.581,183342,2530,-1.74
2024-02-16,UNG,3.16,0,0,1.06,18,true,false,14.85,14.99,6755900,2470,1.215
2024-02-16,NG=F,3.16,0,0,1.06,18,true,false,1.589,1.609,170384,2470,1.771
2024-02-20,UNG,0.64,0,0,1.06,18,true,false,14.71,14.77,8088500,2470,-1.468
2024-02-20,NG=F,0.64,0,0,1.06,18,true,false,1.533,1.576,201471,2470,-2.051
2024-02-21,UNG,4.8,0,0,1.06,18,true,false,16.51,16.620001,11972900,2470,12.525
2024-02-21,NG=F,4.8,0,0,1.06,18,true,false,1.719,1.773,170658,2470,12.5
2024-02-22,UNG,7.91,0,0,1.06,18,true,false,16.16,16.280001,8454100,2470,-2.046
2024-02-22,NG=F,7.91,0,0,1.06,18,true,false,1.784,1.732,87803,2470,-2.312
2024-02-23,UNG,6.29,0,0,1.06,18,true,false,15.58,15.21,10024500,2374,-6.572
2024-02-23,NG=F,6.29,0,0,1.06,18,true,false,1.722,1.603,47590,2374,-7.448
2024-02-26,UNG,12.84,0,0,1.06,18,true,false,16.16,15.62,10521100,2374,2.696
2024-02-26,NG=F,12.84,0,0,1.06,18,true,false,1.66,1.659,110505,2374,3.493
2024-02-27,UNG,17.13,0,0,1.06,18,true,false,16.17,16.17,7298700,2374,3.521
2024-02-27,NG=F,17.13,0,0,1.06,18,true,false,1.625,1.615,179943,2374,-2.652
2024-02-28,UNG,6.03,0.104,0,1.06,18,true,false,16.530001,16.73,8935900,2374,3.463
2024-02-28,NG=F,6.03,0.104,0,1.06,18,true,false,1.817,1.885,149429,2374,16.718
2024-02-29,UNG,-4.28,0.179,0,1.06,18,true,false,16.6,16.540001,6082800,2374,-1.136
2024-02-29,NG=F,-4.28,0.179,0,1.06,18,true,false,1.868,1.86,141543,2374,-1.326
2024-03-01,UNG,1.27,0.066,0,1.06,18,true,false,16.34,16.42,3666000,2334,-0.726
2024-03-01,NG=F,1.27,0.066,0,1.06,18,true,false,1.852,1.835,105501,2334,-1.344
2024-03-04,UNG,17.38,0,0,1.06,18,true,false,17.360001,17.299999,9923400,2334,5.359
2024-03-04,NG=F,17.38,0,0,1.06,18,true,false,1.873,1.916,185412,2334,4.414
2024-03-05,UNG,12.54,0,0,1.06,18,true,false,17.209999,17.51,5366000,2334,1.214
2024-03-05,NG=F,12.54,0,0,1.06,18,true,false,1.928,1.957,142113,2334,2.14
2024-03-06,UNG,9.96,0,0,1.06,18,true,false,17.610001,17.290001,3053100,2334,-1.256
2024-03-06,NG=F,9.96,0,0,1.06,18,true,false,1.95,1.929,107219,2334,-1.431
2024-03-07,UNG,9.32,0,0,1.06,18,true,false,17,16.030001,6188900,2334,-7.287
2024-03-07,NG=F,9.32,0,0,1.06,18,true,false,1.929,1.818,173658,2334,-5.754
2024-03-08,UNG,7.71,0,0,1.06,18,true,false,16.129999,16.129999,4150200,2325,0.624
2024-03-08,NG=F,7.71,0,0,1.06,18,true,false,1.796,1.805,143794,2325,-0.715
2024-03-11,UNG,3.47,0,0,1.06,18,true,false,15.95,15.69,4374500,2325,-2.728
2024-03-11,NG=F,3.47,0,0,1.06,18,true,false,1.805,1.759,159954,2325,-2.548
2024-03-12,UNG,9.86,0,0,1.06,18,true,false,16.059999,15.31,6887700,2325,-2.422
2024-03-12,NG=F,9.86,0,0,1.06,18,true,false,1.758,1.714,199589,2325,-2.558
2024-03-13,UNG,12.87,0,0,1.06,18,true,false,14.89,14.91,6426000,2325,-2.613
2024-03-13,NG=F,12.87,0,0,1.06,18,true,false,1.713,1.658,176633,2325,-3.267
2024-03-14,UNG,13.64,0,0,1.06,18,true,false,15,15.57,6018100,2325,4.427
2024-03-14,NG=F,13.64,0,0,1.06,18,true,false,1.668,1.741,168141,2325,5.006
2024-03-15,UNG,9.76,0,0,1.06,18,true,false,15.41,15.13,6186000,2332,-2.826
2024-03-15,NG=F,9.76,0,0,1.06,18,true,false,1.757,1.655,154729,2332,-4.94
2024-03-18,UNG,-4.58,0.264,4,1.06,18,true,false,15.5,15.34,5285900,2332,1.388
2024-03-18,NG=F,-4.58,0.264,4,1.06,18,true,false,1.689,1.703,137349,2332,2.9
2024-03-19,UNG,-3.29,0.198,0,1.06,18,true,false,15.6,15.64,4416400,2332,1.956
2024-03-19,NG=F,-3.29,0.198,0,1.06,18,true,false,1.717,1.744,128064,2332,2.408
2024-03-20,UNG,-0.26,0.066,0,1.06,18,true,false,15.35,15.37,4423100,2332,-1.726
2024-03-20,NG=F,-0.26,0.066,0,1.06,18,true,false,1.75,1.699,115068,2332,-2.58
2024-03-21,UNG,-2.74,0.104,0,1.06,18,true,false,15.32,15.32,5399800,2332,-0.325
2024-03-21,NG=F,-2.74,0.104,0,1.06,18,true,false,1.699,1.683,77701,2332,-0.942
2024-03-22,UNG,-0.7,0,0,1.06,18,true,false,15.01,15.11,3657100,2296,-1.371
2024-03-22,NG=F,-0.7,0,0,1.06,18,true,false,1.684,1.659,44514,2296,-1.426
2024-03-25,UNG,1.8,0,0,1.06,18,true,false,14.99,15.04,4823100,2296,-0.463
2024-03-25,NG=F,1.8,0,0,1.06,18,true,false,1.664,1.615,84776,2296,-2.652
2024-03-26,UNG,-0.43,0.198,0,1.06,18,true,false,15.09,14.96,5762300,2296,-0.532
2024-03-26,NG=F,-0.43,0.198,0,1.06,18,true,false,1.608,1.575,123173,2296,-2.477
2024-03-27,UNG,-3.87,0.189,1,1.06,18,true,false,14.45,14.35,7758700,2296,-4.078
2024-03-27,NG=F,-3.87,0.189,1,1.06,18,true,false,1.789,1.718,144888,2296,9.079
2024-03-28,UNG,-2.69,0.066,1,1.06,18,true,false,14.57,14.57,8144500,2296,1.533
2024-03-28,NG=F,-2.69,0.066,1,1.06,18,true,false,1.717,1.763,155745,2296,2.619
2024-04-01,UNG,6.65,0,0,1.06,18,false,false,15.27,15.39,8293000,2259,5.628
2024-04-01,NG=F,6.65,0,0,1.06,18,false,false,1.755,1.837,169145,2259,4.197
