date,open,high,low,close,volume,contract,storageBcf
2002-03-05,105.3499984741211,106.19999694824219,104.33999633789062,61.46552276611328,10708700,DIA,0
2002-03-06,104.63999938964844,106.30000305175781,104.5999984741211,62.14019775390625,7636800,DIA,0
2002-03-07,106.48999786376953,106.5,104.8499984741211,61.958316802978516,7721200,DIA,0
2002-03-08,106.48999786376953,106.88999938964844,105.5,62.175331115722656,6329100,DIA,0
2002-03-11,105.75,106.72000122070312,105.33000183105469,62.24580001831055,4433500,DIA,0
2002-03-12,105.27999877929688,106.6500015258789,105.12999725341797,62.550838470458984,7747000,DIA,0
2002-03-13,105.97000122070312,106.18000030517578,104.9000015258789,61.7823486328125,9755000,DIA,0
2002-03-14,105.33000183105469,105.79000091552734,104.95999908447266,61.817535400390625,5410700,DIA,0
2002-03-15,105.5,106.18000030517578,105.16999816894531,62.36336135864258,9864800,DIA,0
2002-03-18,106.3499984741211,106.77999877929688,105.2699966430664,62.069602966308594,4856100,DIA,0
2002-03-19,106.4000015258789,106.8499984741211,106,62.680641174316406,9935600,DIA,0
2002-03-20,105.93000030517578,105.93000030517578,104.93000030517578,61.652523040771484,5363300,DIA,0
2002-03-21,105,106.05999755859375,103.61000061035156,61.43513107299805,10270300,DIA,0
2002-03-22,104.76000213623047,105.04000091552734,103.95999908447266,61.235328674316406,4597900,DIA,0
2002-03-25,104.19000244140625,104.58999633789062,102.83999633789062,60.51267623901367,5864700,DIA,0
2002-03-26,102.86000061035156,104.41999816894531,102.80000305175781,60.96508026123047,4583800,DIA,0
2002-03-27,103.55000305175781,104.6500015258789,103.4000015258789,61.27647399902344,5929100,DIA,0
2002-03-28,104.5999984741211,105.12000274658203,103.69999694824219,60.92988204956055,4062300,DIA,0
2002-04-01,103.36000061035156,103.9000015258789,102.66999816894531,60.724185943603516,6331300,DIA,0
2002-04-02,102.9800033569336,103.3499984741211,102.68000030517578,60.60676956176758,3131400,DIA,0
2002-04-03,103.55999755859375,103.55999755859375,101.44999694824219,60.12493133544922,7807100,DIA,0
2002-04-04,101.94999694824219,102.77999877929688,101.62999725341797,60.060302734375,9099300,DIA,0
