date,open,high,low,close,adjustedClose,volume,symbol,source
2007-09-06,112.6500015258789,113.5999984741211,112.6500015258789,113.55000305175781,113.55000305175781,9,KC=F,Yahoo chart API continuous-futures proxy
2007-09-07,113.75,113.75,113.75,113.75,113.75,14,KC=F,Yahoo chart API continuous-futures proxy
2007-09-10,117.05000305175781,117.05000305175781,117.05000305175781,117.05000305175781,117.05000305175781,25,KC=F,Yahoo chart API continuous-futures proxy
2007-09-11,116.55000305175781,116.55000305175781,116.55000305175781,116.55000305175781,116.55000305175781,12,KC=F,Yahoo chart API continuous-futures proxy
2007-09-12,117.0999984741211,117.0999984741211,117.0999984741211,117.0999984741211,117.0999984741211,4,KC=F,Yahoo chart API continuous-futures proxy
2007-09-13,116,116.0999984741211,115.1500015258789,116.19999694824219,116.19999694824219,18,KC=F,Yahoo chart API continuous-futures proxy
2007-09-14,118.05000305175781,118.05000305175781,118.05000305175781,118.05000305175781,118.05000305175781,12,KC=F,Yahoo chart API continuous-futures proxy
2007-09-17,122.25,125.25,122.1500015258789,125,125,42,KC=F,Yahoo chart API continuous-futures proxy
2007-09-18,126.69999694824219,126.69999694824219,126.69999694824219,126.69999694824219,126.69999694824219,23806,KC=F,Yahoo chart API continuous-futures proxy
2007-09-19,129.14999389648438,131.39999389648438,128.10000610351562,131.35000610351562,131.35000610351562,16542,KC=F,Yahoo chart API continuous-futures proxy
2007-09-20,129.6999969482422,134.4499969482422,128.5500030517578,133.14999389648438,133.14999389648438,20981,KC=F,Yahoo chart API continuous-futures proxy
2007-09-21,132,132.5500030517578,128.5500030517578,129.89999389648438,129.89999389648438,18051,KC=F,Yahoo chart API continuous-futures proxy
2007-09-24,128.1999969482422,133.25,127.9000015258789,132.39999389648438,132.39999389648438,13629,KC=F,Yahoo chart API continuous-futures proxy
2007-09-25,132,135,130.5,133.10000610351562,133.10000610351562,18210,KC=F,Yahoo chart API continuous-futures proxy
2007-09-26,131.1999969482422,131.9499969482422,127.25,128.60000610351562,128.60000610351562,14477,KC=F,Yahoo chart API continuous-futures proxy
2007-09-27,127.9000015258789,130.6999969482422,126.5,128.8000030517578,128.8000030517578,11895,KC=F,Yahoo chart API continuous-futures proxy
2007-09-28,129.89999389648438,130.39999389648438,127.5,128.64999389648438,128.64999389648438,10588,KC=F,Yahoo chart API continuous-futures proxy
2007-10-01,130,136.39999389648438,130,134.85000610351562,134.85000610351562,21562,KC=F,Yahoo chart API continuous-futures proxy
2007-10-02,134.85000610351562,135.5,133.5,134.3000030517578,134.3000030517578,11203,KC=F,Yahoo chart API continuous-futures proxy
2007-10-03,134,136.25,133.14999389648438,135.85000610351562,135.85000610351562,10769,KC=F,Yahoo chart API continuous-futures proxy
2007-10-04,135.85000610351562,137.39999389648438,134.10000610351562,135.1999969482422,135.1999969482422,12504,KC=F,Yahoo chart API continuous-futures proxy
2007-10-05,135.1999969482422,137.85000610351562,134.1999969482422,137,137,9358,KC=F,Yahoo chart API continuous-futures proxy
2007-10-08,138,139.89999389648438,136.85000610351562,138.75,138.75,11624,KC=F,Yahoo chart API continuous-futures proxy
2007-10-09,138.0500030517578,138.39999389648438,132.5500030517578,133.75,133.75,16707,KC=F,Yahoo chart API continuous-futures proxy
2007-10-10,133.4499969482422,136.25,133.10000610351562,133.39999389648438,133.39999389648438,11127,KC=F,Yahoo chart API continuous-futures proxy
2007-10-11,134.89999389648438,139.6999969482422,134,138.25,138.25,15527,KC=F,Yahoo chart API continuous-futures proxy
2007-10-12,137.8000030517578,140.8000030517578,136.1999969482422,139.3000030517578,139.3000030517578,12363,KC=F,Yahoo chart API continuous-futures proxy
2007-10-15,138.0500030517578,138.5,129.25,130.0500030517578,130.0500030517578,23434,KC=F,Yahoo chart API continuous-futures proxy
2007-10-16,130.3000030517578,131,127.5,128.14999389648438,128.14999389648438,15131,KC=F,Yahoo chart API continuous-futures proxy
2007-10-17,129,130.10000610351562,128.25,129.5500030517578,129.5500030517578,8934,KC=F,Yahoo chart API continuous-futures proxy
2007-10-18,128.89999389648438,129.1999969482422,122.19999694824219,125.4000015258789,125.4000015258789,27072,KC=F,Yahoo chart API continuous-futures proxy
2007-10-19,126,126.8499984741211,124.30000305175781,125,125,8827,KC=F,Yahoo chart API continuous-futures proxy
2007-10-22,123.9000015258789,125.75,121.9000015258789,123.55000305175781,123.55000305175781,18873,KC=F,Yahoo chart API continuous-futures proxy
2007-10-23,122.55000305175781,124.80000305175781,122.30000305175781,123.8499984741211,123.8499984741211,11117,KC=F,Yahoo chart API continuous-futures proxy
2007-10-24,124.8499984741211,125.25,122.75,123.5,123.5,8612,KC=F,Yahoo chart API continuous-futures proxy
